year,quarter,monthsigned,market,building_name,building_id,address,region,city,state,zip,internal_submarket,internal_class,leasedSF,company_name,internal_industry,transaction_type,internal_market_cluster,costarID,space_type,CBD_suburban,RBA,available_space,availability_proportion,internal_class_rent,overall_rent,direct_available_space,direct_availability_proportion,direct_internal_class_rent,direct_overall_rent,sublet_available_space,sublet_availability_proportion,sublet_internal_class_rent,sublet_overall_rent,leasing,year-quarter,company_size,industry_size
2018,Q1,1.0,San Diego,NextMed Center of Carlsbad,San Diego_Carlsbad_Carlsbad_NextMed Center of Carlsbad_6185 Paseo del Norte,6185 Paseo del Norte,West,Carlsbad,CA,92011.0,Carlsbad,O,21654.0,Ostendo Technologies,"Technology, Advertising, Media, and Information",Renewal,,348388,Relet,Suburban,33356642.0,4634398.0,0.138934788459822,28.3396435701887,32.6194613367055,,,,,,,,,637912.0,2018-Q1,Medium,Technology_Advertising_Media_and_Information_Medium
2018,Q1,1.0,San Francisco,345 California Center,San Francisco_Financial District North_San Francisco_345 California Center_345 California St,345 California St,West,San Francisco,CA,94104.0,Financial District North,A,16803.0,Easy Post,"Technology, Advertising, Media, and Information",New,,320434,Sublet,CBD,44952535.0,4245116.0,0.0944355195986166,68.8091479767104,67.0997658941117,,,,,,,,,1147511.0,2018-Q1,Medium,Technology_Advertising_Media_and_Information_Medium
2018,Q1,2.0,Atlanta,South Terraces,Atlanta_Central Perimeter_Atlanta_South Terraces_115 Perimeter Center Pl NE,115 Perimeter Center Pl NE,South,Atlanta,GA,30346.0,Central Perimeter,A,12395.0,Leasequery,"Technology, Advertising, Media, and Information",Relocation,,437497,Relet,Suburban,101140416.0,20239067.0,0.200108599513769,27.6558911686799,24.3456893335581,,,,,,,,,1205126.0,2018-Q1,Medium,Technology_Advertising_Media_and_Information_Medium
2018,Q1,2.0,Boston,Bldg 2,Boston_Route 128 South_Quincy_Bldg 2_2 Batterymarch Park,2 Batterymarch Park,Northeast,Quincy,MA,2169.0,Route 128 South,A,21323.0,Future Technologies Group,"Technology, Advertising, Media, and Information",New,Route 128 Corridor,219151,Relet,Suburban,133073672.0,17127987.0,0.128710561169455,42.2978803558738,32.409955936499,,,,,,,,,2285080.0,2018-Q1,Medium,Technology_Advertising_Media_and_Information_Medium
2018,Q1,2.0,Los Angeles,5900 Wilshire,Los Angeles_Miracle Mile_Los Angeles_5900 Wilshire_5900 Wilshire Blvd,5900 Wilshire Blvd,West,Los Angeles,CA,90036.0,Miracle Mile,A,15292.0,Buchwald Talent Agency,"Technology, Advertising, Media, and Information",New,Wilshire District,248764,New,CBD,143744668.0,26495057.0,0.184320276839764,39.9017071694796,36.9589964321819,,,,,,,,,2480075.0,2018-Q1,Medium,Technology_Advertising_Media_and_Information_Medium
2018,Q1,2.0,Manhattan,100106 18th St,Manhattan_Union Square_New York_100106 18th St_215 Park Ave S,215 Park Ave S,Northeast,New York,NY,10003.0,Union Square,O,17255.0,Clarifai,"Technology, Advertising, Media, and Information",Relocation,Midtown South,157501,Relet,CBD,199870492.0,20399536.0,0.102063770373868,61.391797776729,73.7398641513934,,,,,,,,,3789831.0,2018-Q1,Medium,Technology_Advertising_Media_and_Information_Medium
2018,Q1,2.0,Manhattan,5462 W 21st St,Manhattan_Flatiron_New York_5462 W 21st St_54 W 21st St,54 W 21st St,Northeast,New York,NY,10010.0,Flatiron,O,13075.0,Quovo,"Technology, Advertising, Media, and Information",New,Midtown South,158130,Relet,CBD,199870492.0,20399536.0,0.102063770373868,61.391797776729,73.7398641513934,,,,,,,,,3789831.0,2018-Q1,Medium,Technology_Advertising_Media_and_Information_Medium
2018,Q1,2.0,Manhattan,,Manhattan_Flatiron_New York_NA_53 W 23rd St,53 W 23rd St,Northeast,New York,NY,10010.0,Flatiron,O,16909.0,Handy Technologies,"Technology, Advertising, Media, and Information",New,Midtown South,158128,,CBD,199870492.0,20399536.0,0.102063770373868,61.391797776729,73.7398641513934,,,,,,,,,3789831.0,2018-Q1,Medium,Technology_Advertising_Media_and_Information_Medium
2018,Q1,2.0,Washington D.C.,Franklin Square North,Washington D.C._East End_Washington_Franklin Square North_1100 13th St NW,1100 13th St NW,Northeast,Washington,DC,20005.0,East End,A,12929.0,Hearst -Argyle Television,"Technology, Advertising, Media, and Information",New,,129896,,CBD,,,,,,,,,,,,,,,2018-Q1,Medium,Technology_Advertising_Media_and_Information_Medium
2018,Q1,2.0,Washington D.C.,,Washington D.C._Central Business District_Washington_NA_1920 L St NW,1920 L St NW,Northeast,Washington,DC,20036.0,Central Business District,O,13709.0,Daily Caller,"Technology, Advertising, Media, and Information",New,,129461,,CBD,,,,,,,,,,,,,,,2018-Q1,Medium,Technology_Advertising_Media_and_Information_Medium
2018,Q1,3.0,Chicago,The Bell,Chicago_West Loop_Chicago_The Bell_225 W Randolph St,225 W Randolph St,Midwest/Central,Chicago,IL,60606.0,West Loop,A,26534.0,Uber,"Technology, Advertising, Media, and Information",New,,519970,Sublet,CBD,,,,,,,,,,,,,,,2018-Q1,Medium,Technology_Advertising_Media_and_Information_Medium
2018,Q1,3.0,Manhattan,111 W 19th,Manhattan_Flatiron_New York_111 W 19th_111-119 W 19th St,111-119 W 19th St,Northeast,New York,NY,10011.0,Flatiron,O,23000.0,Flexport,"Technology, Advertising, Media, and Information",Relocation,Midtown South,158462,,CBD,199870492.0,20399536.0,0.102063770373868,61.391797776729,73.7398641513934,,,,,,,,,3789831.0,2018-Q1,Medium,Technology_Advertising_Media_and_Information_Medium
2018,Q1,3.0,Manhattan,17 26th St,Manhattan_Flatiron_New York_17 26th St_220 Fifth Ave,220 Fifth Ave,Northeast,New York,NY,10001.0,Flatiron,O,27000.0,Riskified,"Technology, Advertising, Media, and Information",New,Midtown South,157502,Relet,CBD,199870492.0,20399536.0,0.102063770373868,61.391797776729,73.7398641513934,,,,,,,,,3789831.0,2018-Q1,Medium,Technology_Advertising_Media_and_Information_Medium
2018,Q1,3.0,San Francisco,1455 Market,San Francisco_SOMA_San Francisco_1455 Market_1455 Market St,1455 Market St,West,San Francisco,CA,94103.0,SOMA,A,26011.0,Square,"Technology, Advertising, Media, and Information",Expansion,,322084,New,CBD,44952535.0,4245116.0,0.0944355195986166,68.8091479767104,67.0997658941117,,,,,,,,,1147511.0,2018-Q1,Medium,Technology_Advertising_Media_and_Information_Medium
2018,Q1,12.0,Manhattan,150 Varick Street,Manhattan_Hudson Square_New York_150 Varick Street_150 Varick St,150 Varick St,Northeast,New York,NY,10013.0,Hudson Square,O,11625.0,Sharecare,"Technology, Advertising, Media, and Information",New,Midtown South,158259,Sublet,CBD,199870492.0,20399536.0,0.102063770373868,61.391797776729,73.7398641513934,,,,,,,,,3789831.0,2018-Q1,Medium,Technology_Advertising_Media_and_Information_Medium
2018,Q1,12.0,Manhattan,212222 Broadway,Manhattan_Financial District_New York_212222 Broadway_222 Broadway,222 Broadway,Northeast,New York,NY,10038.0,Financial District,A,26664.0,Telaria,"Technology, Advertising, Media, and Information",Relocation,Downtown,157246,Sublet,CBD,244192517.0,30297130.0,0.124070673304047,82.4648014546126,73.7398641513934,,,,,,,,,5131601.0,2018-Q1,Medium,Technology_Advertising_Media_and_Information_Medium
2018,Q1,12.0,Manhattan,,Manhattan_Financial District_New York_NA_180 Maiden Ln,180 Maiden Ln,Northeast,New York,NY,10038.0,Financial District,A,11947.0,Behavox,"Technology, Advertising, Media, and Information",New,Downtown,157120,New,CBD,244192517.0,30297130.0,0.124070673304047,82.4648014546126,73.7398641513934,,,,,,,,,5131601.0,2018-Q1,Medium,Technology_Advertising_Media_and_Information_Medium
2018,Q1,12.0,Northern Virginia,,Northern Virginia_Tysons Corner_McLean_NA_7900 Westpark Dr,7900 Westpark Dr,Northeast,McLean,VA,22102.0,Tysons Corner,A,13500.0,Logi Analytics,"Technology, Advertising, Media, and Information",New,Fairfax County,135420,Relet,Suburban,98172791.0,21540326.0,0.219412382805741,33.6637973930237,31.8378869259619,,,,,,,,,3476628.0,2018-Q1,Medium,Technology_Advertising_Media_and_Information_Medium
2018,Q1,12.0,San Francisco,Rialto on New Montgomery,San Francisco_Financial District South_San Francisco_Rialto on New Montgomery_116-118 New Montgomery St,116-118 New Montgomery St,West,San Francisco,CA,94105.0,Financial District South,O,14494.0,Turo,"Technology, Advertising, Media, and Information",New,,320761,Relet,CBD,29925387.0,3246879.0,0.108499148231567,64.5789197209575,67.0997658941117,,,,,,,,,748857.0,2018-Q1,Medium,Technology_Advertising_Media_and_Information_Medium
2018,Q1,,Denver,1660 Linc,Denver_Central Business District_Denver_1660 Linc_1660 Lincoln St,1660 Lincoln St,Midwest/Central,Denver,CO,80264.0,Central Business District,A,12477.0,Levels Beyond,"Technology, Advertising, Media, and Information",New,Downtown Denver,393565,,CBD,,,,,,,,,,,,,,,2018-Q1,Medium,Technology_Advertising_Media_and_Information_Medium
2018,Q1,,Denver,1900 Sixteenth Street,Denver_LoDo / Platte / RiNo_Denver_1900 Sixteenth Street_1900 16th St,1900 16th St,Midwest/Central,Denver,CO,80202.0,LoDo / Platte / RiNo,A,22800.0,Meta,"Technology, Advertising, Media, and Information",,Downtown Denver,5065855,,CBD,,,,,,,,,,,,,,,2018-Q1,Medium,Technology_Advertising_Media_and_Information_Medium
2018,Q1,,Manhattan,,Manhattan_Greenwich Village_New York_NA_112-114 W 14th St,112-114 W 14th St,Northeast,New York,NY,10011.0,Greenwich Village,O,15931.0,Demandbase,"Technology, Advertising, Media, and Information",Relocation,Midtown South,160218,,CBD,199870492.0,20399536.0,0.102063770373868,61.391797776729,73.7398641513934,,,,,,,,,3789831.0,2018-Q1,Medium,Technology_Advertising_Media_and_Information_Medium
2019,Q1,1.0,Dallas/Ft Worth,,Dallas/Ft Worth_North Dallas Corridor_Plano_NA_6500 International Pky,6500 International Pky,South,Plano,TX,75093.0,North Dallas Corridor,A,20258.0,Media Distribution Solutions,"Technology, Advertising, Media, and Information",New,,408983,Relet,Suburban,,,,,,,,,,,,,,,2019-Q1,Medium,Technology_Advertising_Media_and_Information_Medium
2019,Q1,1.0,Manhattan,110 E 24th St,Manhattan_Park Avenue South_New York_110 E 24th St_315 Park Ave S,315 Park Ave S,Northeast,New York,NY,10010.0,Park Avenue South,O,17050.0,Pitchbook,"Technology, Advertising, Media, and Information",Expansion,Midtown South,157511,Relet,CBD,200026077.0,19068529.0,0.095330215369869,61.4932209645596,77.8064325505542,14984686.0,0.0335,62.291501,80.505624,4083843.0,0.0091,55.958021,59.319707,3615343.0,2019-Q1,Medium,Technology_Advertising_Media_and_Information_Medium
2019,Q1,1.0,Manhattan,170 Varick St,Manhattan_Hudson Square_New York_170 Varick St_160-170 Varick St,160-170 Varick St,Northeast,New York,NY,10013.0,Hudson Square,O,17191.0,Adhawk,"Technology, Advertising, Media, and Information",Relocation,Midtown South,157976,Relet,CBD,200026077.0,19068529.0,0.095330215369869,61.4932209645596,77.8064325505542,14984686.0,0.0335,62.291501,80.505624,4083843.0,0.0091,55.958021,59.319707,3615343.0,2019-Q1,Medium,Technology_Advertising_Media_and_Information_Medium
2019,Q1,1.0,Manhattan,3 Park Ave,Manhattan_Park Avenue South_New York_3 Park Ave_3 Park Ave,3 Park Ave,Northeast,New York,NY,10016.0,Park Avenue South,O,23000.0,Zeta Global Holding,"Technology, Advertising, Media, and Information",New,Midtown South,157122,Relet,CBD,200026077.0,19068529.0,0.095330215369869,61.4932209645596,77.8064325505542,14984686.0,0.0335,62.291501,80.505624,4083843.0,0.0091,55.958021,59.319707,3615343.0,2019-Q1,Medium,Technology_Advertising_Media_and_Information_Medium
2019,Q1,1.0,Manhattan,31 Penn Plaza,Manhattan_Penn Plaza/Times Square South_New York_31 Penn Plaza_132 W 31st St,132 W 31st St,Northeast,New York,NY,10001.0,Penn Plaza/Times Square South,O,20726.0,Capsule,"Technology, Advertising, Media, and Information",New,Midtown,157565,Relet,CBD,200026077.0,19068529.0,0.095330215369869,61.4932209645596,77.8064325505542,14984686.0,0.0335,62.291501,80.505624,4083843.0,0.0091,55.958021,59.319707,3615343.0,2019-Q1,Medium,Technology_Advertising_Media_and_Information_Medium
2019,Q1,1.0,Manhattan,461 Fifth Avenue,Manhattan_Grand Central_New York_461 Fifth Avenue_461 Fifth Ave,461 Fifth Ave,Northeast,New York,NY,10017.0,Grand Central,A,17945.0,Hewlett Packard,"Technology, Advertising, Media, and Information",Relocation,Midtown,157317,Relet,CBD,247474127.0,28379040.0,0.114674775678671,87.4443949131549,77.8064325505542,22724341.0,0.0508,91.083837,80.505624,5654699.0,0.0126,61.429178,59.319707,5136768.0,2019-Q1,Medium,Technology_Advertising_Media_and_Information_Medium
2019,Q1,1.0,Manhattan,68 E 27th St,Manhattan_Park Avenue South_New York_68 E 27th St_11 E 26th St,11 E 26th St,Northeast,New York,NY,10010.0,Park Avenue South,O,24166.0,The Butterfly Network,"Technology, Advertising, Media, and Information",Relocation,Midtown South,157455,Relet,CBD,200026077.0,19068529.0,0.095330215369869,61.4932209645596,77.8064325505542,14984686.0,0.0335,62.291501,80.505624,4083843.0,0.0091,55.958021,59.319707,3615343.0,2019-Q1,Medium,Technology_Advertising_Media_and_Information_Medium
2019,Q1,1.0,Manhattan,One Grand Central Place,Manhattan_Grand Central_New York_One Grand Central Place_60 E 42nd St,60 E 42nd St,Northeast,New York,NY,10165.0,Grand Central,O,17613.0,Icapital Network,"Technology, Advertising, Media, and Information",Renewal,Midtown,157038,Relet,CBD,200026077.0,19068529.0,0.095330215369869,61.4932209645596,77.8064325505542,14984686.0,0.0335,62.291501,80.505624,4083843.0,0.0091,55.958021,59.319707,3615343.0,2019-Q1,Medium,Technology_Advertising_Media_and_Information_Medium
2019,Q1,1.0,Manhattan,,Manhattan_Park Avenue South_New York_NA_215 Lexington Ave,215 Lexington Ave,Northeast,New York,NY,10016.0,Park Avenue South,O,13028.0,Insigth Data,"Technology, Advertising, Media, and Information",New,Midtown South,2637,Relet,CBD,200026077.0,19068529.0,0.095330215369869,61.4932209645596,77.8064325505542,14984686.0,0.0335,62.291501,80.505624,4083843.0,0.0091,55.958021,59.319707,3615343.0,2019-Q1,Medium,Technology_Advertising_Media_and_Information_Medium
2019,Q1,1.0,Northern New Jersey,Nexus 17 South,Northern New Jersey_West Bergen_Paramus_Nexus 17 South_15 E Midland Ave,15 E Midland Ave,Northeast,Paramus,NJ,7652.0,West Bergen,A,25000.0,Mc Squared,"Technology, Advertising, Media, and Information",New,,161581,Relet,Suburban,112387880.0,27893640.0,0.248190819152385,29.6522065171621,28.5677594132265,23531270.0,0.1615,29.654728,28.552714,4362370.0,0.0299,29.385662,28.626924,1414440.0,2019-Q1,Medium,Technology_Advertising_Media_and_Information_Medium
2019,Q1,1.0,Northern Virginia,Building B1,Northern Virginia_Loudoun County_Ashburn_Building B1_22001 Loudoun County Pky,22001 Loudoun County Pky,Northeast,Ashburn,VA,20147.0,Loudoun County,A,19084.0,Infosys,"Technology, Advertising, Media, and Information",New,Loudoun/Stafford/Prince William,8240127,Relet,Suburban,99352734.0,22845152.0,0.229939842420441,34.9627681009962,33.1982717092558,20715885.0,0.1379,35.66384,33.684421,2129267.0,0.0142,28.371815,27.727045,1689517.0,2019-Q1,Medium,Technology_Advertising_Media_and_Information_Medium
2019,Q1,1.0,Northern Virginia,Shirlington Gateway,Northern Virginia_I-395 Corridor_Arlington_Shirlington Gateway_2800 S Shirlington Rd,2800 S Shirlington Rd,Northeast,Arlington,VA,22206.0,I-395 Corridor,A,14778.0,The Lukens,"Technology, Advertising, Media, and Information",Renewal,Alexandria,137467,Relet,Suburban,99352734.0,22845152.0,0.229939842420441,34.9627681009962,33.1982717092558,20715885.0,0.1379,35.66384,33.684421,2129267.0,0.0142,28.371815,27.727045,1689517.0,2019-Q1,Medium,Technology_Advertising_Media_and_Information_Medium
2019,Q1,1.0,Northern Virginia,,Northern Virginia_Reston / Herndon_Reston_NA_10740 Parkridge Blvd,10740 Parkridge Blvd,Northeast,Reston,VA,20191.0,Reston / Herndon,A,16920.0,Lease Accelerator,"Technology, Advertising, Media, and Information",New,Fairfax County,686432,Relet,Suburban,99352734.0,22845152.0,0.229939842420441,34.9627681009962,33.1982717092558,20715885.0,0.1379,35.66384,33.684421,2129267.0,0.0142,28.371815,27.727045,1689517.0,2019-Q1,Medium,Technology_Advertising_Media_and_Information_Medium
2019,Q1,1.0,Northern Virginia,,Northern Virginia_Reston / Herndon_Reston_NA_10740 Parkridge Blvd,10740 Parkridge Blvd,Northeast,Reston,VA,20191.0,Reston / Herndon,A,16000.0,Lease Accelerator,"Technology, Advertising, Media, and Information",New,Fairfax County,686432,Sublet,Suburban,99352734.0,22845152.0,0.229939842420441,34.9627681009962,33.1982717092558,20715885.0,0.1379,35.66384,33.684421,2129267.0,0.0142,28.371815,27.727045,1689517.0,2019-Q1,Medium,Technology_Advertising_Media_and_Information_Medium
2019,Q1,1.0,Orange County,,Orange County_Airport Area_Irvine_NA_330 Commerce Dr,330 Commerce Dr,West,Irvine,CA,92602.0,Airport Area,O,26680.0,Real Page,"Technology, Advertising, Media, and Information",New,,291220,Relet,Suburban,,,,,,,,,,,,,,,2019-Q1,Medium,Technology_Advertising_Media_and_Information_Medium
2019,Q1,1.0,Raleigh/Durham,Venture Center III,Raleigh/Durham_West Raleigh_Raleigh_Venture Center III_900 Main Campus Dr,900 Main Campus Dr,South,Raleigh,NC,27606.0,West Raleigh,A,12940.0,Bandwidth,"Technology, Advertising, Media, and Information",New,,68441,Relet,Suburban,,,,,,,,,,,,,,,2019-Q1,Medium,Technology_Advertising_Media_and_Information_Medium
2019,Q1,1.0,Raleigh/Durham,Venture Center III,Raleigh/Durham_West Raleigh_Raleigh_Venture Center III_900 Main Campus Dr,900 Main Campus Dr,South,Raleigh,NC,27606.0,West Raleigh,A,20804.0,Bandwidth,"Technology, Advertising, Media, and Information",Renewal,,68441,Relet,Suburban,,,,,,,,,,,,,,,2019-Q1,Medium,Technology_Advertising_Media_and_Information_Medium
2019,Q1,1.0,South Bay/San Jose,Campbell Technology Park,South Bay/San Jose_Campbell/Los Gatos_Campbell_Campbell Technology Park_695 Campbell Technology Pky,695 Campbell Technology Pky,West,Campbell,CA,95008.0,Campbell/Los Gatos,O,16649.0,Panzura,"Technology, Advertising, Media, and Information",Renewal,,312284,,Suburban,,,,,,,,,,,,,,,2019-Q1,Medium,Technology_Advertising_Media_and_Information_Medium
2019,Q1,1.0,South Bay/San Jose,Riverpark Tower I,South Bay/San Jose_Downtown San Jose_San Jose_Riverpark Tower I_333 W San Carlos St,333 W San Carlos St,West,San Jose,CA,95110.0,Downtown San Jose,A,20061.0,Nokia,"Technology, Advertising, Media, and Information",New,,306240,Relet,CBD,,,,,,,,,,,,,,,2019-Q1,Medium,Technology_Advertising_Media_and_Information_Medium
2019,Q1,1.0,South Florida,Cypress Corporate Center,South Florida_Cypress Creek/Fort Lauderdale_Fort Lauderdale_Cypress Corporate Center_1901 W Cypress Creek Rd,1901 W Cypress Creek Rd,South,Fort Lauderdale,FL,33309.0,Cypress Creek/Fort Lauderdale,O,21441.0,Datacore,"Technology, Advertising, Media, and Information",New,Broward County,379050,Relet,Suburban,51137809.0,8288581.0,0.162083224957878,28.9510718015147,33.9828125763414,7570366.0,0.0735,29.116638,34.354647,718215.0,0.007,25.018499,28.766267,647374.0,2019-Q1,Medium,Technology_Advertising_Media_and_Information_Medium
2019,Q1,1.0,Southern Maryland,Calverton Corporate Center,Southern Maryland_Laurel / Beltsville_Calverton_Calverton Corporate Center_3901 Calverton Blvd,3901 Calverton Blvd,Northeast,Calverton,MD,20705.0,Laurel / Beltsville,A,15000.0,Infosys,"Technology, Advertising, Media, and Information",New,,143241,Relet,Suburban,,,,,,,,,,,,,,,2019-Q1,Medium,Technology_Advertising_Media_and_Information_Medium
2019,Q1,1.0,Washington D.C.,Metropolitan Square,Washington D.C._East End_Washington_Metropolitan Square_655 15th St NW,655 15th St NW,Northeast,Washington,DC,20005.0,East End,A,14507.0,Socialcode,"Technology, Advertising, Media, and Information",Relocation,,129273,Relet,CBD,,,,,,,,,,,,,,,2019-Q1,Medium,Technology_Advertising_Media_and_Information_Medium
2019,Q1,1.0,Washington D.C.,National Press Building,Washington D.C._East End_Washington_National Press Building_529 14th St NW,529 14th St NW,Northeast,Washington,DC,20045.0,East End,O,18078.0,Kellen,"Technology, Advertising, Media, and Information",Renewal,,129266,Relet,CBD,,,,,,,,,,,,,,,2019-Q1,Medium,Technology_Advertising_Media_and_Information_Medium
2019,Q1,1.0,Washington D.C.,Terrell Place,Washington D.C._East End_Washington_Terrell Place_575 7th St NW,575 7th St NW,Northeast,Washington,DC,20004.0,East End,A,22968.0,Meta,"Technology, Advertising, Media, and Information",New,,130132,Relet,CBD,,,,,,,,,,,,,,,2019-Q1,Medium,Technology_Advertising_Media_and_Information_Medium
2019,Q1,2.0,Austin,Braker Pointe I,Austin_North_Austin_Braker Pointe I_10801 MoPac Expy N,10801 MoPac Expy N,South,Austin,TX,78759.0,North,A,16146.0,Environmental Systems,"Technology, Advertising, Media, and Information",Renewal,,591697,Relet,Suburban,38276350.0,4087849.0,0.106798297120807,40.5931219204743,36.0102238858244,3049790.0,0.0461,42.619435,37.608619,1038059.0,0.0157,32.180363,29.095115,2015649.0,2019-Q1,Medium,Technology_Advertising_Media_and_Information_Medium
2019,Q1,2.0,Austin,Creekside,Austin_Northwest_Austin_Creekside_4001 W Parmer Ln,4001 W Parmer Ln,South,Austin,TX,78727.0,Northwest,A,25873.0,Cvent,"Technology, Advertising, Media, and Information",New,,7127731,New,Suburban,38276350.0,4087849.0,0.106798297120807,40.5931219204743,36.0102238858244,3049790.0,0.0461,42.619435,37.608619,1038059.0,0.0157,32.180363,29.095115,2015649.0,2019-Q1,Medium,Technology_Advertising_Media_and_Information_Medium
2019,Q1,2.0,Dallas/Ft Worth,,Dallas/Ft Worth_Dallas CBD_Dallas_NA_717 N Harwood St,717 N Harwood St,South,Dallas,TX,75201.0,Dallas CBD,A,25264.0,REEL FX,"Technology, Advertising, Media, and Information",New,,409351,Sublet,CBD,,,,,,,,,,,,,,,2019-Q1,Medium,Technology_Advertising_Media_and_Information_Medium
2019,Q1,2.0,Los Angeles,,Los Angeles_Pasadena_Pasadena_NA_477 S Raymond Ave,477 S Raymond Ave,West,Pasadena,CA,91105.0,Pasadena,O,20382.0,Bluebeam,"Technology, Advertising, Media, and Information",New,Tri-Cities,896894,,Suburban,69091917.0,13107823.0,0.189715723186549,34.6111886611997,38.9477653021092,12005296.0,0.056,34.664926,39.550654,1102527.0,0.0051,31.486981,34.392686,1125497.0,2019-Q1,Medium,Technology_Advertising_Media_and_Information_Medium
