year,quarter,monthsigned,market,building_name,building_id,address,region,city,state,zip,internal_submarket,internal_class,leasedSF,company_name,internal_industry,transaction_type,internal_market_cluster,costarID,space_type,CBD_suburban,RBA,available_space,availability_proportion,internal_class_rent,overall_rent,direct_available_space,direct_availability_proportion,direct_internal_class_rent,direct_overall_rent,sublet_available_space,sublet_availability_proportion,sublet_internal_class_rent,sublet_overall_rent,leasing,year-quarter,company_size,industry_size
2018,Q1,2.0,Manhattan,1700 Broadway,Manhattan_Columbus Circle_New York_1700 Broadway_1700 Broadway,1700 Broadway,Northeast,New York,NY,10019.0,Columbus Circle,A,12625.0,Ls Power Group,Financial Services and Insurance,New,Midtown,157108,Relet,CBD,244192517.0,30297130.0,0.124070673304047,82.4648014546126,73.7398641513934,,,,,,,,,5131601.0,2018-Q1,Medium,Financial_Services_and_Insurance_Medium
2018,Q1,2.0,Manhattan,600618 Third Ave,Manhattan_Grand Central_New York_600618 Third Ave_600 Third Ave,600 Third Ave,Northeast,New York,NY,10016.0,Grand Central,A,13129.0,3G Capital,Financial Services and Insurance,Renewal,Midtown,157116,,CBD,244192517.0,30297130.0,0.124070673304047,82.4648014546126,73.7398641513934,,,,,,,,,5131601.0,2018-Q1,Medium,Financial_Services_and_Insurance_Medium
2018,Q1,2.0,Manhattan,745755 Fifth Ave,Manhattan_Plaza North_New York_745755 Fifth Ave_745 Fifth Ave,745 Fifth Ave,Northeast,New York,NY,10151.0,Plaza North,A,14051.0,Artisan Partners,Financial Services and Insurance,New,Midtown,2631,Relet,CBD,244192517.0,30297130.0,0.124070673304047,82.4648014546126,73.7398641513934,,,,,,,,,5131601.0,2018-Q1,Medium,Financial_Services_and_Insurance_Medium
2018,Q1,2.0,Manhattan,Park Avenue Tower,Manhattan_Plaza North_New York_Park Avenue Tower_65 E 55th St,65 E 55th St,Northeast,New York,NY,10022.0,Plaza North,A,17878.0,Exoduspoint Capital Management,Financial Services and Insurance,New,Midtown,157175,Relet,CBD,244192517.0,30297130.0,0.124070673304047,82.4648014546126,73.7398641513934,,,,,,,,,5131601.0,2018-Q1,Medium,Financial_Services_and_Insurance_Medium
2018,Q1,2.0,Manhattan,Seagram Building,Manhattan_Plaza South_New York_Seagram Building_375 Park Ave,375 Park Ave,Northeast,New York,NY,10152.0,Plaza South,A,12444.0,Mic Capital,Financial Services and Insurance,Renewal,Midtown,89524,Relet,CBD,244192517.0,30297130.0,0.124070673304047,82.4648014546126,73.7398641513934,,,,,,,,,5131601.0,2018-Q1,Medium,Financial_Services_and_Insurance_Medium
2018,Q1,2.0,Philadelphia,130 S Juniper St,Philadelphia_East Market_Philadelphia_130 S Juniper St_123 S Broad St,123 S Broad St,Northeast,Philadelphia,PA,19109.0,East Market,O,21695.0,Neumann Finance,Financial Services and Insurance,New,,87310,Relet,CBD,45525612.0,8339192.0,0.183175835176032,22.9651678923282,25.8579951214435,,,,,,,,,516131.0,2018-Q1,Medium,Financial_Services_and_Insurance_Medium
2018,Q1,2.0,Southern Maryland,Chase Tower,Southern Maryland_Bethesda / Chevy Chase_Chevy Chase_Chase Tower_4445 Willard Ave,4445 Willard Ave,Northeast,Chevy Chase,MD,20815.0,Bethesda / Chevy Chase,A,18094.0,Alliance Partners,Financial Services and Insurance,Renewal,,131726,Relet,Suburban,,,,,,,,,,,,,,,2018-Q1,Medium,Financial_Services_and_Insurance_Medium
2018,Q1,3.0,Manhattan,3246 W 57th St,Manhattan_Plaza North_New York_3246 W 57th St_40 W 57th St,40 W 57th St,Northeast,New York,NY,10019.0,Plaza North,A,25000.0,Access Industries,Financial Services and Insurance,Relocation,Midtown,157219,Sublet,CBD,244192517.0,30297130.0,0.124070673304047,82.4648014546126,73.7398641513934,,,,,,,,,5131601.0,2018-Q1,Medium,Financial_Services_and_Insurance_Medium
2018,Q1,3.0,Manhattan,616634 Lexington Ave,Manhattan_Plaza South_New York_616634 Lexington Ave_399 Park Ave,399 Park Ave,Northeast,New York,NY,10022.0,Plaza South,A,25089.0,Owl Rock Capital Partners,Financial Services and Insurance,Relocation,Midtown,157152,,CBD,244192517.0,30297130.0,0.124070673304047,82.4648014546126,73.7398641513934,,,,,,,,,5131601.0,2018-Q1,Medium,Financial_Services_and_Insurance_Medium
2018,Q1,3.0,Manhattan,New York Times Building,Manhattan_Times Square_New York_New York Times Building_620 Eighth Ave,620 Eighth Ave,Northeast,New York,NY,10018.0,Times Square,A,20000.0,Kepos Capital,Financial Services and Insurance,Relocation,Midtown,594746,,CBD,244192517.0,30297130.0,0.124070673304047,82.4648014546126,73.7398641513934,,,,,,,,,5131601.0,2018-Q1,Medium,Financial_Services_and_Insurance_Medium
2018,Q1,12.0,Manhattan,13 E 43rd St,Manhattan_Grand Central_New York_13 E 43rd St_521 Fifth Ave,521 Fifth Ave,Northeast,New York,NY,10175.0,Grand Central,O,20987.0,Laidlaw &,Financial Services and Insurance,New,Midtown,157138,Relet,CBD,199870492.0,20399536.0,0.102063770373868,61.391797776729,73.7398641513934,,,,,,,,,3789831.0,2018-Q1,Medium,Financial_Services_and_Insurance_Medium
2018,Q1,12.0,Manhattan,3143 E 49th St,Manhattan_Plaza South_New York_3143 E 49th St_437 Madison Ave,437 Madison Ave,Northeast,New York,NY,10022.0,Plaza South,A,17750.0,Citizens Bank,Financial Services and Insurance,New,Midtown,157135,Relet,CBD,244192517.0,30297130.0,0.124070673304047,82.4648014546126,73.7398641513934,,,,,,,,,5131601.0,2018-Q1,Medium,Financial_Services_and_Insurance_Medium
2018,Q1,12.0,South Florida,Lost Tree Village Financial Center,South Florida_North Palm Beach_Palm Beach Gardens_Lost Tree Village Financial Center_11300 US Highway 1,11300 US Highway 1,South,Palm Beach Gardens,FL,33408.0,North Palm Beach,O,15100.0,Ameriprise Financial,Financial Services and Insurance,Renewal,Palm Beach County,381731,Relet,Suburban,50893104.0,7819149.0,0.153638673718938,27.755344208609,32.8268385375392,,,,,,,,,603367.0,2018-Q1,Medium,Financial_Services_and_Insurance_Medium
2018,Q1,12.0,Southern Maryland,7450 Wisconsin Ave,Southern Maryland_Bethesda / Chevy Chase_Bethesda_7450 Wisconsin Ave_3 Bethesda Metro Center,3 Bethesda Metro Center,Northeast,Bethesda,MD,20814.0,Bethesda / Chevy Chase,A,17271.0,Wells Fargo,Financial Services and Insurance,New,,131095,Relet,Suburban,,,,,,,,,,,,,,,2018-Q1,Medium,Financial_Services_and_Insurance_Medium
2018,Q1,,Manhattan,Tower 46,Manhattan_Grand Central_New York_Tower 46_55 W 46th St,55 W 46th St,Northeast,New York,NY,10036.0,Grand Central,A,14807.0,Ascot Underwriting,Financial Services and Insurance,Relocation,Midtown,8267593,,CBD,244192517.0,30297130.0,0.124070673304047,82.4648014546126,73.7398641513934,,,,,,,,,5131601.0,2018-Q1,Medium,Financial_Services_and_Insurance_Medium
2018,Q1,,South Florida,800 Waterford,South Florida_West Miami/Airport_Miami_800 Waterford_800 Waterford Way,800 Waterford Way,South,Miami,FL,33126.0,West Miami/Airport,A,26000.0,First Bank Of Florida,Financial Services and Insurance,New,Miami-Dade County,9872581,,Suburban,51568556.0,8778332.0,0.17022644574341,37.4429386432953,32.8268385375392,,,,,,,,,610763.0,2018-Q1,Medium,Financial_Services_and_Insurance_Medium
2018,Q1,,Tampa,Anchor Plaza,Tampa_Westshore_Tampa_Anchor Plaza_4343 Anchor Plaza Pky,4343 Anchor Plaza Pky,South,Tampa,FL,33634.0,Westshore,O,25000.0,Windhaven Insurance,Financial Services and Insurance,Relocation,Hillsborough,389880,,Suburban,28107216.0,4804849.0,0.170947168869375,20.0320407433743,22.9696082969937,,,,,,,,,292332.0,2018-Q1,Medium,Financial_Services_and_Insurance_Medium
2019,Q1,1.0,Atlanta,Cumberland Center,Atlanta_Northwest_Atlanta_Cumberland Center_3333 Riverwood Pky,3333 Riverwood Pky,South,Atlanta,GA,30339.0,Northwest,A,23756.0,Northwestern Mutual Benefits,Financial Services and Insurance,New,,435766,Relet,Suburban,103783385.0,21115998.0,0.203462220855487,30.0444739189956,26.6522000940237,18625950.0,0.1095,30.433347,26.925077,2490048.0,0.0146,24.534387,22.546657,2284138.0,2019-Q1,Medium,Financial_Services_and_Insurance_Medium
2019,Q1,1.0,Denver,INOVA II Dry Creek,Denver_Southeast_Centennial_INOVA II Dry Creek_10825 E Geddes Ave,10825 E Geddes Ave,Midwest/Central,Centennial,CO,80112.0,Southeast,A,22446.0,The Travelers,Financial Services and Insurance,Expansion,,9751720,New,Suburban,,,,,,,,,,,,,,,2019-Q1,Medium,Financial_Services_and_Insurance_Medium
2019,Q1,1.0,Manhattan,100104 Fifth Avenue,Manhattan_Flatiron_New York_100104 Fifth Avenue_100-104 5th Ave,100-104 5th Ave,Northeast,New York,NY,10011.0,Flatiron,O,22802.0,Red Ventures,Financial Services and Insurance,Relocation,Midtown South,41360,Relet,CBD,200026077.0,19068529.0,0.095330215369869,61.4932209645596,77.8064325505542,14984686.0,0.0335,62.291501,80.505624,4083843.0,0.0091,55.958021,59.319707,3615343.0,2019-Q1,Medium,Financial_Services_and_Insurance_Medium
2019,Q1,1.0,Manhattan,1127 E 53rd St,Manhattan_Plaza South_New York_1127 E 53rd St_520 Madison Ave,520 Madison Ave,Northeast,New York,NY,10022.0,Plaza South,A,16167.0,Axonic Capital,Financial Services and Insurance,Relocation,Midtown,157102,Relet,CBD,247474127.0,28379040.0,0.114674775678671,87.4443949131549,77.8064325505542,22724341.0,0.0508,91.083837,80.505624,5654699.0,0.0126,61.429178,59.319707,5136768.0,2019-Q1,Medium,Financial_Services_and_Insurance_Medium
2019,Q1,1.0,Manhattan,Americas Tower,Manhattan_Times Square_New York_Americas Tower_1177 Avenue Of The Americas,1177 Avenue Of The Americas,Northeast,New York,NY,10036.0,Times Square,A,11644.0,Mill Point Capital,Financial Services and Insurance,Relocation,Midtown,157054,Relet,CBD,247474127.0,28379040.0,0.114674775678671,87.4443949131549,77.8064325505542,22724341.0,0.0508,91.083837,80.505624,5654699.0,0.0126,61.429178,59.319707,5136768.0,2019-Q1,Medium,Financial_Services_and_Insurance_Medium
2019,Q1,1.0,Philadelphia,3 Radnor Corporate Center,Philadelphia_Radnor_Radnor_3 Radnor Corporate Center_100 Matsonford Rd,100 Matsonford Rd,Northeast,Radnor,PA,19087.0,Radnor,A,13119.0,Gallagher Benefit Services,Financial Services and Insurance,New,,295680,Relet,Suburban,85439454.0,14574906.0,0.170587536760242,29.3169673589847,27.9137154927685,12371657.0,0.0946,29.607595,28.082373,2203249.0,0.0168,23.924978,23.415248,1018009.0,2019-Q1,Medium,Financial_Services_and_Insurance_Medium
2019,Q1,1.0,Philadelphia,Valley Green Corporate Ctr,Philadelphia_Ft. Washington/Spring House_Fort Washington_Valley Green Corporate Ctr_7111 Valley Green Rd,7111 Valley Green Rd,Northeast,Fort Washington,PA,19034.0,Ft. Washington/Spring House,A,27660.0,Coventry First,Financial Services and Insurance,New,,297585,Relet,Suburban,85439454.0,14574906.0,0.170587536760242,29.3169673589847,27.9137154927685,12371657.0,0.0946,29.607595,28.082373,2203249.0,0.0168,23.924978,23.415248,1018009.0,2019-Q1,Medium,Financial_Services_and_Insurance_Medium
2019,Q1,1.0,Phoenix,Building B,Phoenix_Deer Valley/Airport_Phoenix_Building B_20430 N 19th Ave,20430 N 19th Ave,West,Phoenix,AZ,85027.0,Deer Valley/Airport,O,15458.0,Lincoln Financial,Financial Services and Insurance,New,,58152,Relet,Suburban,55988187.0,11015797.0,0.196913625917886,23.7183290836737,27.1450678845661,10350771.0,0.1007,23.853817,27.238099,665026.0,0.0065,20.090617,24.967202,550756.0,2019-Q1,Medium,Financial_Services_and_Insurance_Medium
2019,Q1,1.0,Phoenix,Talavi Corporate Center,Phoenix_Deer Valley/Airport_Glendale_Talavi Corporate Center_5651 W Talavi Blvd,5651 W Talavi Blvd,West,Glendale,AZ,85306.0,Deer Valley/Airport,A,27750.0,California Casualty,Financial Services and Insurance,Renewal,,652422,Relet,Suburban,46830789.0,8860390.0,0.189200100814018,31.2070605575968,27.1450678845661,7725833.0,0.0751,31.458461,27.238099,1134557.0,0.011,28.778636,24.967202,839180.0,2019-Q1,Medium,Financial_Services_and_Insurance_Medium
2019,Q1,1.0,Raleigh/Durham,SouthCourt,Raleigh/Durham_South Durham_Durham_SouthCourt_3211 Shannon Rd,3211 Shannon Rd,South,Durham,NC,27707.0,South Durham,A,19407.0,Blue Cross Blue Shield,Financial Services and Insurance,New,,67397,Relet,Suburban,,,,,,,,,,,,,,,2019-Q1,Medium,Financial_Services_and_Insurance_Medium
2019,Q1,2.0,Chicago,500 W Monroe St,Chicago_West Loop_Chicago_500 W Monroe St_500 West Monroe St,500 West Monroe St,Midwest/Central,Chicago,IL,60661.0,West Loop,A,18239.0,Antares,Financial Services and Insurance,New,,144307,Relet,CBD,,,,,,,,,,,,,,,2019-Q1,Medium,Financial_Services_and_Insurance_Medium
2019,Q1,2.0,Manhattan,140160 E 54th St,Manhattan_East Side / UN_New York_140160 E 54th St_601-635 Lexington Ave,601-635 Lexington Ave,Northeast,New York,NY,10022.0,East Side / UN,A,18900.0,Siris Capital,Financial Services and Insurance,Renewal and Expansion,Midtown,109890,Relet,CBD,247474127.0,28379040.0,0.114674775678671,87.4443949131549,77.8064325505542,22724341.0,0.0508,91.083837,80.505624,5654699.0,0.0126,61.429178,59.319707,5136768.0,2019-Q1,Medium,Financial_Services_and_Insurance_Medium
2019,Q1,2.0,Manhattan,161165 E 54th St,Manhattan_East Side / UN_New York_161165 E 54th St_900 Third Ave,900 Third Ave,Northeast,New York,NY,10022.0,East Side / UN,A,17284.0,Navab Holdings,Financial Services and Insurance,New,Midtown,157178,Sublet,CBD,247474127.0,28379040.0,0.114674775678671,87.4443949131549,77.8064325505542,22724341.0,0.0508,91.083837,80.505624,5654699.0,0.0126,61.429178,59.319707,5136768.0,2019-Q1,Medium,Financial_Services_and_Insurance_Medium
2019,Q1,2.0,Manhattan,32 Sixth Ave,Manhattan_Tribeca_New York_32 Sixth Ave_32 Avenue of the Americas,32 Avenue of the Americas,Northeast,New York,NY,10013.0,Tribeca,O,13793.0,Dorilton Capital Management,Financial Services and Insurance,Expansion,Downtown,159609,Relet,CBD,200026077.0,19068529.0,0.095330215369869,61.4932209645596,77.8064325505542,14984686.0,0.0335,62.291501,80.505624,4083843.0,0.0091,55.958021,59.319707,3615343.0,2019-Q1,Medium,Financial_Services_and_Insurance_Medium
2019,Q1,2.0,Manhattan,AKA 12 Howard,Manhattan_Soho_New York_AKA 12 Howard_148 Lafayette St,148 Lafayette St,Northeast,New York,NY,10013.0,Soho,A,24430.0,Tower Research Capital,Financial Services and Insurance,,Midtown South,666607,Sublet,CBD,247474127.0,28379040.0,0.114674775678671,87.4443949131549,77.8064325505542,22724341.0,0.0508,91.083837,80.505624,5654699.0,0.0126,61.429178,59.319707,5136768.0,2019-Q1,Medium,Financial_Services_and_Insurance_Medium
2019,Q1,2.0,South Bay/San Jose,Sand Hill Commons,South Bay/San Jose_Menlo Park (San Mateo South)_Menlo Park_Sand Hill Commons_2882 Sand Hill Rd,2882 Sand Hill Rd,West,Menlo Park,CA,94025.0,Menlo Park (San Mateo South),A,13237.0,DFJ,Financial Services and Insurance,Renewal,,332920,Relet,CBD,,,,,,,,,,,,,,,2019-Q1,Medium,Financial_Services_and_Insurance_Medium
2019,Q1,3.0,Manhattan,100108 E 59 St,Manhattan_Plaza North_New York_100108 E 59 St_499 Park Ave,499 Park Ave,Northeast,New York,NY,10022.0,Plaza North,A,11591.0,First Spring,Financial Services and Insurance,Renewal,Midtown,157298,Relet,CBD,247474127.0,28379040.0,0.114674775678671,87.4443949131549,77.8064325505542,22724341.0,0.0508,91.083837,80.505624,5654699.0,0.0126,61.429178,59.319707,5136768.0,2019-Q1,Medium,Financial_Services_and_Insurance_Medium
2019,Q1,3.0,Manhattan,4256 E 49th St,Manhattan_Plaza South_New York_4256 E 49th St_280 Park Ave,280 Park Ave,Northeast,New York,NY,10017.0,Plaza South,A,20274.0,China International Capital,Financial Services and Insurance,Relocation,Midtown,157100,Relet,CBD,247474127.0,28379040.0,0.114674775678671,87.4443949131549,77.8064325505542,22724341.0,0.0508,91.083837,80.505624,5654699.0,0.0126,61.429178,59.319707,5136768.0,2019-Q1,Medium,Financial_Services_and_Insurance_Medium
2019,Q1,3.0,Nashville,One American Center,Nashville_West End_Nashville_One American Center_3100 West End Ave,3100 West End Ave,South,Nashville,TN,37203.0,West End,A,14782.0,Stephens,Financial Services and Insurance,TBD,West Nashville,810701,,Suburban,21176858.0,3054504.0,0.144237827915737,30.2862200832084,28.3170314080333,2403895.0,0.0554,30.84312,28.890301,650609.0,0.015,24.36169,23.717317,382715.0,2019-Q1,Medium,Financial_Services_and_Insurance_Medium
2019,Q1,12.0,Denver,Granite Tower,Denver_Central Business District_Denver_Granite Tower_1099 18th St,1099 18th St,Midwest/Central,Denver,CO,80202.0,Central Business District,A,20165.0,Personal Capital Advisors,Financial Services and Insurance,New,Downtown Denver,393800,Relet,CBD,,,,,,,,,,,,,,,2019-Q1,Medium,Financial_Services_and_Insurance_Medium
2019,Q1,12.0,Manhattan,352 Madison Ave,Manhattan_Grand Central_New York_352 Madison Ave_350 Madison Ave,350 Madison Ave,Northeast,New York,NY,10017.0,Grand Central,A,19516.0,Burford Capital,Financial Services and Insurance,Relocation,Midtown,157370,Relet,CBD,247474127.0,28379040.0,0.114674775678671,87.4443949131549,77.8064325505542,22724341.0,0.0508,91.083837,80.505624,5654699.0,0.0126,61.429178,59.319707,5136768.0,2019-Q1,Medium,Financial_Services_and_Insurance_Medium
2019,Q1,,Denver,50 FIFTY DTC,Denver_Southeast_Denver_50 FIFTY DTC_5050 S Syracuse St,5050 S Syracuse St,Midwest/Central,Denver,CO,80237.0,Southeast,A,27517.0,Fios Capital,Financial Services and Insurance,New,,9936337,,Suburban,,,,,,,,,,,,,,,2019-Q1,Medium,Financial_Services_and_Insurance_Medium
2019,Q1,,Denver,Granite Tower,Denver_Central Business District_Denver_Granite Tower_1099 18th St,1099 18th St,Midwest/Central,Denver,CO,80202.0,Central Business District,A,18646.0,Personal Capital Advisors,Financial Services and Insurance,Expansion,Downtown Denver,393800,Relet,CBD,,,,,,,,,,,,,,,2019-Q1,Medium,Financial_Services_and_Insurance_Medium
2019,Q1,,Denver,Tower II,Denver_Colorado Blvd / I-25_Denver_Tower II_2000 S Colorado Blvd,2000 S Colorado Blvd,Midwest/Central,Denver,CO,80222.0,Colorado Blvd / I-25,A,18487.0,Hub International Insurance Services,Financial Services and Insurance,New,,41967,New,Suburban,,,,,,,,,,,,,,,2019-Q1,Medium,Financial_Services_and_Insurance_Medium
2020,Q1,1.0,Atlanta,3400 Overton,Atlanta_Northwest_Atlanta_3400 Overton_3400 Overton Park Dr,3400 Overton Park Dr,South,Atlanta,GA,30339.0,Northwest,A,26216.0,Synovus Bank,Financial Services and Insurance,Expansion,,9590401,Relet,Suburban,105577953.0,22541307.0,0.213503921599995,32.0689922065689,28.7401750024582,20169508.0,0.1171,32.781162,29.233707,2371799.0,0.0138,24.174635,22.945356,1124586.0,2020-Q1,Medium,Financial_Services_and_Insurance_Medium
2020,Q1,1.0,Atlanta,Glenridge Highlands Two,Atlanta_Central Perimeter_Atlanta_Glenridge Highlands Two_5565 Glenridge Connector,5565 Glenridge Connector,South,Atlanta,GA,30342.0,Central Perimeter,A,22473.0,R-T Specialty,Financial Services and Insurance,Extension,,444651,Relet,Suburban,105577953.0,22541307.0,0.213503921599995,32.0689922065689,28.7401750024582,20169508.0,0.1171,32.781162,29.233707,2371799.0,0.0138,24.174635,22.945356,1124586.0,2020-Q1,Medium,Financial_Services_and_Insurance_Medium
2020,Q1,1.0,Charlotte,Hayes Building,Charlotte_Ballantyne / Highway 51_Charlotte_Hayes Building_11405 N Community House Rd,11405 N Community House Rd,South,Charlotte,NC,28277.0,Ballantyne / Highway 51,A,16786.0,Taylor Morrison Home Funding,Financial Services and Insurance,New,,5923949,Relet,Suburban,37571696.0,4399334.0,0.117091706480325,32.7622308900977,29.8173801016577,3896159.0,0.0596,33.133674,30.048317,503175.0,0.0077,25.979708,26.404503,573700.0,2020-Q1,Medium,Financial_Services_and_Insurance_Medium
2020,Q1,1.0,Chicago Suburbs,Oakbrook Terrace Corp Ctr II,Chicago Suburbs_East-West Corridor_Oakbrook Terrace_Oakbrook Terrace Corp Ctr II_1801 S Meyers Rd,1801 S Meyers Rd,Midwest/Central,Oakbrook Terrace,IL,60181.0,East-West Corridor,O,24132.0,Parkside Lending,Financial Services and Insurance,Renewal,,204342,Relet,Suburban,46652571.0,12883825.0,0.276165380038755,20.5559726970368,24.2337404275881,12051100.0,0.1209,20.676061,24.46515,832725.0,0.0084,14.14992,18.285078,925223.0,2020-Q1,Medium,Financial_Services_and_Insurance_Medium
2020,Q1,1.0,Detroit,,Detroit_Ann Arbor_Ann Arbor_NA_2500 Green Rd,2500 Green Rd,Midwest/Central,Ann Arbor,MI,48105.0,Ann Arbor,O,27697.0,Home Point Financial,Financial Services and Insurance,New,Washtenaw,460995,Relet,Suburban,47347319.0,9613890.0,0.203050356452073,18.0768370773019,20.0982292657487,8910905.0,0.1088,18.099358,20.075393,702985.0,0.0086,15.120324,18.398547,999351.0,2020-Q1,Medium,Financial_Services_and_Insurance_Medium
