year,quarter,monthsigned,market,building_name,building_id,address,region,city,state,zip,internal_submarket,internal_class,leasedSF,company_name,internal_industry,transaction_type,internal_market_cluster,costarID,space_type,CBD_suburban,RBA,available_space,availability_proportion,internal_class_rent,overall_rent,direct_available_space,direct_availability_proportion,direct_internal_class_rent,direct_overall_rent,sublet_available_space,sublet_availability_proportion,sublet_internal_class_rent,sublet_overall_rent,leasing,year-quarter,company_size,industry_size
2018,Q1,2.0,Washington D.C.,700 K,Washington D.C._East End_Washington_700 K_700 K St NW,700 K St NW,Northeast,Washington,DC,20001.0,East End,A,103317.0,Baker Botts,Legal Services,New,,9831092,New,CBD,,,,,,,,,,,,,,,2018-Q1,Large,Legal_Services_Large
2018,Q1,3.0,Chicago,60 W Adams St,Chicago_East Loop_Chicago_60 W Adams St_55 E Monroe St,55 E Monroe St,Midwest/Central,Chicago,IL,60603.0,East Loop,O,58394.0,Thompson Coburn,Legal Services,Renewal,,144297,Relet,CBD,,,,,,,,,,,,,,,2018-Q1,Large,Legal_Services_Large
2018,Q1,3.0,Los Angeles,Figueroa at Wilshire,Los Angeles_Downtown LA_Los Angeles_Figueroa at Wilshire_601 S Figueroa St,601 S Figueroa St,West,Los Angeles,CA,90017.0,Downtown LA,A,58000.0,Seyfarth Shaw,Legal Services,New,,248802,New,CBD,143744668.0,26495057.0,0.184320276839764,39.9017071694796,36.9589964321819,,,,,,,,,2480075.0,2018-Q1,Large,Legal_Services_Large
2018,Q1,3.0,Manhattan,161165 E 54th St,Manhattan_East Side / UN_New York_161165 E 54th St_900 Third Ave,900 Third Ave,Northeast,New York,NY,10022.0,East Side / UN,A,34709.0,Littler,Legal Services,Extension,Midtown,157178,Relet,CBD,244192517.0,30297130.0,0.124070673304047,82.4648014546126,73.7398641513934,,,,,,,,,5131601.0,2018-Q1,Large,Legal_Services_Large
2018,Q1,12.0,Boston,4365 State St,Boston_Financial District_Boston_4365 State St_53 State St,53 State St,Northeast,Boston,MA,2109.0,Financial District,A,100593.0,Nixon Peabody,Legal Services,New,Boston/Suffolk County,222075,Relet,CBD,133073672.0,17127987.0,0.128710561169455,42.2978803558738,32.409955936499,,,,,,,,,2285080.0,2018-Q1,Large,Legal_Services_Large
2018,Q1,12.0,Dallas/Ft Worth,Dallas Arts Tower,Dallas/Ft Worth_Dallas CBD_Dallas_Dallas Arts Tower_2200 Ross Ave,2200 Ross Ave,South,Dallas,TX,75201.0,Dallas CBD,A,34875.0,Alston & Bird,Legal Services,New,,410027,Relet,CBD,,,,,,,,,,,,,,,2018-Q1,Large,Legal_Services_Large
2018,Q1,12.0,Los Angeles,Century Plaza Towers North,Los Angeles_Century City_Los Angeles_Century Plaza Towers North_2029 Century Park E,2029 Century Park E,West,Los Angeles,CA,90067.0,Century City,A,54615.0,Proskauer Rose,Legal Services,New,Westside,247506,Relet,CBD,143744668.0,26495057.0,0.184320276839764,39.9017071694796,36.9589964321819,,,,,,,,,2480075.0,2018-Q1,Large,Legal_Services_Large
2018,Q1,12.0,Seattle,Russell Investments Center,Seattle_Seattle CBD_Seattle_Russell Investments Center_1301 2nd Ave,1301 2nd Ave,West,Seattle,WA,98101.0,Seattle CBD,A,31081.0,Hagens Berman Sobal Shapiro,Legal Services,New,,711971,Relet,CBD,59853980.0,4721407.0,0.0788820893781834,41.5991786346942,32.1894025981061,,,,,,,,,1332616.0,2018-Q1,Large,Legal_Services_Large
2018,Q1,,Dallas/Ft Worth,One Arts,Dallas/Ft Worth_Dallas CBD_Dallas_One Arts_1722 Routh St,1722 Routh St,South,Dallas,TX,75201.0,Dallas CBD,A,154022.0,Thompson & Knight,Legal Services,Renewal,,1016233,,CBD,,,,,,,,,,,,,,,2018-Q1,Large,Legal_Services_Large
2018,Q1,,Manhattan,One Vanderbilt,Manhattan_Grand Central_New York_One Vanderbilt_1 Vanderbilt Ave,1 Vanderbilt Ave,Northeast,New York,NY,10017.0,Grand Central,A,132647.0,Greenberg Traurig LLP,Legal Services,Relocation,Midtown,9526014,,CBD,244192517.0,30297130.0,0.124070673304047,82.4648014546126,73.7398641513934,,,,,,,,,5131601.0,2018-Q1,Large,Legal_Services_Large
2019,Q1,1.0,Houston,1100 Louisiana,Houston_CBD_Houston_1100 Louisiana_1100 Louisiana St,1100 Louisiana St,South,Houston,TX,77002.0,CBD,A,45632.0,Gibbs & Bruns,Legal Services,New,,233908,Relet,CBD,114154896.0,30940100.0,0.271036119204208,34.0094701165994,28.8604441391147,25701259.0,0.1337,35.201122,29.477459,5238841.0,0.0273,22.362592,21.462508,2075406.0,2019-Q1,Large,Legal_Services_Large
2019,Q1,1.0,Houston,Esperson,Houston_CBD_Houston_Esperson_808 Travis St,808 Travis St,South,Houston,TX,77002.0,CBD,O,31503.0,"Martin, Disiere, Jefferson & Wisdom",Legal Services,New,,233953,Relet,CBD,78051358.0,18907642.0,0.242334650186744,20.3900726402736,28.8604441391147,17989257.0,0.0936,20.590089,29.477459,918385.0,0.0048,15.696653,21.462508,924674.0,2019-Q1,Large,Legal_Services_Large
2019,Q1,1.0,Houston,JPMorgan Chase  Co Tower,Houston_CBD_Houston_JPMorgan Chase  Co Tower_600 Travis St,600 Travis St,South,Houston,TX,77002.0,CBD,A,135000.0,Hunton Andrews Kurth,Legal Services,Renewal,,233896,,CBD,114154896.0,30940100.0,0.271036119204208,34.0094701165994,28.8604441391147,25701259.0,0.1337,35.201122,29.477459,5238841.0,0.0273,22.362592,21.462508,2075406.0,2019-Q1,Large,Legal_Services_Large
2019,Q1,1.0,Northern New Jersey,,Northern New Jersey_Route 22_Cranford_NA_20 Commerce Dr,20 Commerce Dr,Northeast,Cranford,NJ,7016.0,Route 22,A,34373.0,Lerner David,Legal Services,Relocation,,175170,,Suburban,112387880.0,27893640.0,0.248190819152385,29.6522065171621,28.5677594132265,23531270.0,0.1615,29.654728,28.552714,4362370.0,0.0299,29.385662,28.626924,1414440.0,2019-Q1,Large,Legal_Services_Large
2019,Q1,1.0,Raleigh/Durham,Forum 4,Raleigh/Durham_6 Forks Falls of Neuse_Raleigh_Forum 4_8529 Six Forks Rd,8529 Six Forks Rd,South,Raleigh,NC,27615.0,6 Forks Falls of Neuse,A,46766.0,Ogletree Deakins Pllc,Legal Services,New,,68406,Relet,Suburban,,,,,,,,,,,,,,,2019-Q1,Large,Legal_Services_Large
2019,Q1,1.0,San Francisco,3 Embarcadero Ctr,San Francisco_Financial District North_San Francisco_3 Embarcadero Ctr_Three Embarcadero Ctr,Three Embarcadero Ctr,West,San Francisco,CA,94111.0,Financial District North,A,127640.0,Cooley,Legal Services,New,,320471,Relet,CBD,47068865.0,3645972.0,0.0774603764080566,77.6427236113716,75.0144551515677,2716036.0,0.0352,79.089857,75.807371,929936.0,0.0121,71.298989,71.846878,1959301.0,2019-Q1,Large,Legal_Services_Large
2019,Q1,1.0,Southern Maryland,The Tower Building,Southern Maryland_Rockville_Rockville_The Tower Building_1101 Wootton Pky,1101 Wootton Pky,Northeast,Rockville,MD,20852.0,Rockville,A,42406.0,Stein Sperling,Legal Services,New,,132310,Relet,Suburban,,,,,,,,,,,,,,,2019-Q1,Large,Legal_Services_Large
2019,Q1,1.0,Washington D.C.,2099 Pennsylvania Avenue,Washington D.C._Central Business District_Washington_2099 Pennsylvania Avenue_2099 Pennsylvania Ave NW,2099 Pennsylvania Ave NW,Northeast,Washington,DC,20006.0,Central Business District,A,79126.0,Sheppard Mullin,Legal Services,Renewal and Expansion,,130423,Relet,CBD,,,,,,,,,,,,,,,2019-Q1,Large,Legal_Services_Large
2019,Q1,1.0,Washington D.C.,The Atlantic Building,Washington D.C._East End_Washington_The Atlantic Building_950 F St NW,950 F St NW,Northeast,Washington,DC,20004.0,East End,A,106563.0,Alston & Bird,Legal Services,Renewal,,130466,Relet,CBD,,,,,,,,,,,,,,,2019-Q1,Large,Legal_Services_Large
2019,Q1,2.0,Los Angeles,ARCO Tower,Los Angeles_Downtown LA_Los Angeles_ARCO Tower_1055 W 7th St,1055 W 7th St,West,Los Angeles,CA,90017.0,Downtown LA,O,32600.0,Tyson & Mendes,Legal Services,Expansion,,246806,New,CBD,69091917.0,13107823.0,0.189715723186549,34.6111886611997,38.9477653021092,12005296.0,0.056,34.664926,39.550654,1102527.0,0.0051,31.486981,34.392686,1125497.0,2019-Q1,Large,Legal_Services_Large
2019,Q1,2.0,Manhattan,3173 W 51st St,Manhattan_Plaza South_New York_3173 W 51st St_1290 Avenue of the Americas,1290 Avenue of the Americas,Northeast,New York,NY,10104.0,Plaza South,A,90508.0,Linklaters,Legal Services,Relocation,Midtown,157098,Relet,CBD,247474127.0,28379040.0,0.114674775678671,87.4443949131549,77.8064325505542,22724341.0,0.0508,91.083837,80.505624,5654699.0,0.0126,61.429178,59.319707,5136768.0,2019-Q1,Large,Legal_Services_Large
2019,Q1,2.0,Manhattan,MetLife Building,Manhattan_Grand Central_New York_MetLife Building_200 Park Ave,200 Park Ave,Northeast,New York,NY,10166.0,Grand Central,A,139870.0,Hunton Andrews Kurth,Legal Services,Renewal,Midtown,157033,,CBD,247474127.0,28379040.0,0.114674775678671,87.4443949131549,77.8064325505542,22724341.0,0.0508,91.083837,80.505624,5654699.0,0.0126,61.429178,59.319707,5136768.0,2019-Q1,Large,Legal_Services_Large
2019,Q1,3.0,Chicago,Bank of America Tower,Chicago_West Loop_Chicago_Bank of America Tower_110 N Wacker Dr,110 N Wacker Dr,Midwest/Central,Chicago,IL,60606.0,West Loop,A,87000.0,Morgan Lewis & Bockius,Legal Services,New,,10197981,New,CBD,,,,,,,,,,,,,,,2019-Q1,Large,Legal_Services_Large
2019,Q1,3.0,Dallas/Ft Worth,,Dallas/Ft Worth_Uptown_Dallas_NA_2121 Pearl St,2121 Pearl St,South,Dallas,TX,75201.0,Uptown,A,56340.0,Katten Muchin Rosenman,Legal Services,TBD,,9519248,New,CBD,,,,,,,,,,,,,,,2019-Q1,Large,Legal_Services_Large
2019,Q1,,Manhattan,Bank of America Tower,Manhattan_Times Square_New York_Bank of America Tower_1 Bryant Park,1 Bryant Park,Northeast,New York,NY,10036.0,Times Square,A,280000.0,Akin Gump Strauss Hauer & Feld,Legal Services,Renewal,Midtown,365410,,CBD,247474127.0,28379040.0,0.114674775678671,87.4443949131549,77.8064325505542,22724341.0,0.0508,91.083837,80.505624,5654699.0,0.0126,61.429178,59.319707,5136768.0,2019-Q1,Large,Legal_Services_Large
2019,Q1,,South Florida,2 MiamiCentral,South Florida_Downtown Miami_Miami_2 MiamiCentral_700 NW Miamicentral Ave,700 NW Miamicentral Ave,South,Miami,FL,33128.0,Downtown Miami,A,49893.0,Carlton Fields,Legal Services,New,Miami-Dade County,9636151,,CBD,51924594.0,9040750.0,0.174113060951425,38.4595131824306,33.9828125763414,7733975.0,0.075,39.300256,34.354647,1306775.0,0.0127,30.258714,28.766267,852475.0,2019-Q1,Large,Legal_Services_Large
2019,Q1,,Tampa,Corporate Center IV,Tampa_Westshore_Tampa_Corporate Center IV_4301 W Boy Scout Blvd,4301 W Boy Scout Blvd,South,Tampa,FL,33607.0,Westshore,A,46832.0,Shutts & Bowen,Legal Services,Renewal,Hillsborough,5003335,,Suburban,22886282.0,2840470.0,0.124112339435475,30.9463963952034,24.916071088391,2329872.0,0.0457,31.410881,25.187369,510598.0,0.01,23.760098,20.982015,492660.0,2019-Q1,Large,Legal_Services_Large
2020,Q1,1.0,Chicago,BMO Tower,Chicago_West Loop_Chicago_BMO Tower_320 S Canal St,320 S Canal St,Midwest/Central,Chicago,IL,60606.0,West Loop,A,105000.0,Faegre Drinker Biddle & Reath,Legal Services,New,,10462314,New,CBD,,,,,,,,,,,,,,,2020-Q1,Large,Legal_Services_Large
2020,Q1,1.0,Chicago,,Chicago_Central Loop_Chicago_NA_115 S LaSalle St,115 S LaSalle St,Midwest/Central,Chicago,IL,60603.0,Central Loop,O,34472.0,Quintarios Prieto Wood & Boyer,Legal Services,New,,144342,Relet,CBD,,,,,,,,,,,,,,,2020-Q1,Large,Legal_Services_Large
2020,Q1,1.0,Chicago,,Chicago_West Loop_Chicago_NA_191 N Wacker Dr,191 N Wacker Dr,Midwest/Central,Chicago,IL,60606.0,West Loop,A,78000.0,Ropes & Gray,Legal Services,Renewal,,147323,Relet,CBD,,,,,,,,,,,,,,,2020-Q1,Large,Legal_Services_Large
2020,Q1,1.0,Manhattan,1221 Avenue of the Americas,Manhattan_Times Square_New York_1221 Avenue of the Americas_1221 Avenue of the Americas,1221 Avenue of the Americas,Northeast,New York,NY,10020.0,Times Square,A,39979.0,White & Case,Legal Services,Expansion,Midtown,157048,Relet,CBD,255216822.0,31291531.0,0.122607635165992,92.6380026344563,83.8847548747138,23941023.0,0.0527,98.84933,88.102305,7350508.0,0.0162,65.565136,64.078923,4652325.0,2020-Q1,Large,Legal_Services_Large
2020,Q1,1.0,Manhattan,140160 E 54th St,Manhattan_East Side / UN_New York_140160 E 54th St_601-635 Lexington Ave,601-635 Lexington Ave,Northeast,New York,NY,10022.0,East Side / UN,A,30937.0,Kirkland & Ellis,Legal Services,Expansion,Midtown,109890,,CBD,255216822.0,31291531.0,0.122607635165992,92.6380026344563,83.8847548747138,23941023.0,0.0527,98.84933,88.102305,7350508.0,0.0162,65.565136,64.078923,4652325.0,2020-Q1,Large,Legal_Services_Large
2020,Q1,1.0,Manhattan,1820 E 39th St,Manhattan_Grand Central_New York_1820 E 39th St_260 Madison Ave,260 Madison Ave,Northeast,New York,NY,10016.0,Grand Central,O,112000.0,Mclaughlin & Stern,Legal Services,Renewal,Midtown,157470,Relet,CBD,199480433.0,20667928.0,0.103608798563215,64.4722247502296,83.8847548747138,14413622.0,0.0317,65.25372,88.102305,6254306.0,0.0138,59.900138,64.078923,3244920.0,2020-Q1,Large,Legal_Services_Large
2020,Q1,1.0,Manhattan,19 W 42nd St,Manhattan_Grand Central_New York_19 W 42nd St_500 Fifth Ave,500 Fifth Ave,Northeast,New York,NY,10110.0,Grand Central,O,46077.0,"Kleinberg, Kaplan, Wolff & Cohen,",Legal Services,Relocation,Midtown,157032,,CBD,199480433.0,20667928.0,0.103608798563215,64.4722247502296,83.8847548747138,14413622.0,0.0317,65.25372,88.102305,6254306.0,0.0138,59.900138,64.078923,3244920.0,2020-Q1,Large,Legal_Services_Large
2020,Q1,1.0,Manhattan,One Forty Broadway,Manhattan_Financial District_New York_One Forty Broadway_140 Broadway,140 Broadway,Northeast,New York,NY,10005.0,Financial District,A,57129.0,Labaton Sucharow,Legal Services,Renewal,Downtown,157049,Relet,CBD,255216822.0,31291531.0,0.122607635165992,92.6380026344563,83.8847548747138,23941023.0,0.0527,98.84933,88.102305,7350508.0,0.0162,65.565136,64.078923,4652325.0,2020-Q1,Large,Legal_Services_Large
2020,Q1,1.0,South Bay/San Jose,,South Bay/San Jose_Palo Alto_Palo Alto_NA_2600 El Camino Real,2600 El Camino Real,West,Palo Alto,CA,94306.0,Palo Alto,O,62616.0,Wilmerhale,Legal Services,New,,10737071,,CBD,,,,,,,,,,,,,,,2020-Q1,Large,Legal_Services_Large
2020,Q1,2.0,Charlotte,301 South College,Charlotte_CBD_Charlotte_301 South College_301 S College St,301 S College St,South,Charlotte,NC,28202.0,CBD,A,39880.0,Troutman Sanders,Legal Services,Expansion,,479474,Relet,CBD,37571696.0,4399334.0,0.117091706480325,32.7622308900977,29.8173801016577,3896159.0,0.0596,33.133674,30.048317,503175.0,0.0077,25.979708,26.404503,573700.0,2020-Q1,Large,Legal_Services_Large
2020,Q1,2.0,Chicago,,Chicago_West Loop_Chicago_NA_120 S Riverside Plz,120 S Riverside Plz,Midwest/Central,Chicago,IL,60606.0,West Loop,A,36853.0,Chuhak & Tecson,Legal Services,New,,144421,Relet,CBD,,,,,,,,,,,,,,,2020-Q1,Large,Legal_Services_Large
2020,Q1,2.0,Dallas/Ft Worth,Dallas Arts Tower,Dallas/Ft Worth_Dallas CBD_Dallas_Dallas Arts Tower_2200 Ross Ave,2200 Ross Ave,South,Dallas,TX,75201.0,Dallas CBD,A,51804.0,Sheppard Mullin Richter & Hampton,Legal Services,Expansion,,410027,Relet,CBD,,,,,,,,,,,,,,,2020-Q1,Large,Legal_Services_Large
2020,Q1,2.0,Dallas/Ft Worth,Two Lincoln Centre,Dallas/Ft Worth_LBJ_Dallas_Two Lincoln Centre_5420 Lyndon B Johnson Fwy,5420 Lyndon B Johnson Fwy,South,Dallas,TX,75240.0,LBJ,A,59788.0,Rgn-Dallas Ic Lcc,Legal Services,Renewal,,409640,,Suburban,,,,,,,,,,,,,,,2020-Q1,Large,Legal_Services_Large
2020,Q1,2.0,Houston,Weslayan Tower,Houston_Greenway Plaza_Houston_Weslayan Tower_24 Greenway Plz,24 Greenway Plz,South,Houston,TX,77046.0,Greenway Plaza,A,44420.0,Lewis Brisbois Bisgaard & Smith,Legal Services,Expansion,,234013,,Suburban,114420896.0,31117325.0,0.271954914598816,33.5519019094965,29.1749350995026,26309110.0,0.1367,34.014642,29.392483,4808215.0,0.025,26.813004,25.794132,3429516.0,2020-Q1,Large,Legal_Services_Large
2020,Q1,2.0,Los Angeles,One California Plaza,Los Angeles_Downtown LA_Los Angeles_One California Plaza_300 S Grand Ave,300 S Grand Ave,West,Los Angeles,CA,90071.0,Downtown LA,A,101000.0,Morgan Lewis & Bockius,Legal Services,Renewal and Expansion,,248096,,CBD,146673891.0,24412531.0,0.166440876652001,46.2708060803259,43.9092604025649,21210287.0,0.0981,46.869448,44.43091,3202244.0,0.0148,37.849302,37.033661,3055444.0,2020-Q1,Large,Legal_Services_Large
2020,Q1,2.0,Washington D.C.,1999 K Street,Washington D.C._Central Business District_Washington_1999 K Street_1999 K St NW,1999 K St NW,Northeast,Washington,DC,20006.0,Central Business District,A,173483.0,Mayer Brown,Legal Services,Renewal,,1528580,Relet,CBD,,,,,,,,,,,,,,,2020-Q1,Large,Legal_Services_Large
2020,Q1,3.0,Manhattan,3 World Trade Center,Manhattan_WTC/Brookfield Place_New York_3 World Trade Center_3 World Trade Center,3 World Trade Center,Northeast,New York,NY,10007.0,WTC/Brookfield Place,A,27992.0,Axiom,Legal Services,Relocation,Downtown,5011038,,CBD,255216822.0,31291531.0,0.122607635165992,92.6380026344563,83.8847548747138,23941023.0,0.0527,98.84933,88.102305,7350508.0,0.0162,65.565136,64.078923,4652325.0,2020-Q1,Large,Legal_Services_Large
2020,Q1,12.0,Washington D.C.,1901 L,Washington D.C._Central Business District_Washington_1901 L_1901 L St NW,1901 L St NW,Northeast,Washington,DC,20036.0,Central Business District,A,33873.0,"Axinn, Veltrop & Harkrider",Legal Services,Relocation,,10297235,New,CBD,,,,,,,,,,,,,,,2020-Q1,Large,Legal_Services_Large
2020,Q1,,Manhattan,100108 E 59 St,Manhattan_Plaza North_New York_100108 E 59 St_499 Park Ave,499 Park Ave,Northeast,New York,NY,10022.0,Plaza North,A,56170.0,Cantor Fitzgerald,Legal Services,Renewal,Midtown,157298,,CBD,255216822.0,31291531.0,0.122607635165992,92.6380026344563,83.8847548747138,23941023.0,0.0527,98.84933,88.102305,7350508.0,0.0162,65.565136,64.078923,4652325.0,2020-Q1,Large,Legal_Services_Large
2020,Q1,,Philadelphia,1735 MarketBNY Mellon Center,Philadelphia_West Market_Philadelphia_1735 MarketBNY Mellon Center_1735 Market St,1735 Market St,Northeast,Philadelphia,PA,19103.0,West Market,A,30000.0,Akin Gump,Legal Services,Relocation,,300259,,CBD,86585586.0,13425040.0,0.155049363528013,30.5488601805556,28.7381247550145,11233452.0,0.0849,31.281059,29.077355,2191588.0,0.0166,25.414536,24.390503,1512348.0,2020-Q1,Large,Legal_Services_Large
2020,Q1,,Philadelphia,Devon West,Philadelphia_Upper Main Line_Devon_Devon West_426 W Lancaster Ave,426 W Lancaster Ave,Northeast,Devon,PA,19333.0,Upper Main Line,O,59941.0,Mullen Coughlin,Legal Services,Relocation,,42466,,Suburban,45754371.0,8246437.0,0.180232769454966,25.6251928566284,28.7381247550145,7643513.0,0.0578,25.921409,29.077355,602924.0,0.0046,20.40728,24.390503,1232698.0,2020-Q1,Large,Legal_Services_Large
2021,Q1,1.0,Boston,,Boston_Financial District_Boston_NA_1 Post Office Sq,1 Post Office Sq,Northeast,Boston,MA,2109.0,Financial District,A,85000.0,Sullivan & Worcester,Legal Services,Renewal,Boston/Suffolk County,222360,Relet,CBD,141241343.0,26009882.0,0.184152043923853,48.0832106182247,38.3950543239752,19684954.0,0.0767,48.508798,37.264579,6324928.0,0.0246,38.484913,36.736541,2242772.0,2021-Q1,Large,Legal_Services_Large
2021,Q1,1.0,Chicago,Three First National Plaza,Chicago_Central Loop_Chicago_Three First National Plaza_70 W Madison St,70 W Madison St,Midwest/Central,Chicago,IL,60602.0,Central Loop,A,72049.0,Nixon Peabody,Legal Services,Relocation,,144287,Relet,CBD,,,,,,,,,,,,,,,2021-Q1,Large,Legal_Services_Large
2021,Q1,1.0,Manhattan,One Grand Central Place,Manhattan_Grand Central_New York_One Grand Central Place_60 E 42nd St,60 E 42nd St,Northeast,New York,NY,10165.0,Grand Central,O,30598.0,Belkin Burden Goldman,Legal Services,Relocation,Midtown,157038,Relet,CBD,202290882.0,35132728.0,0.173674303323271,60.0333504127114,76.2601288389639,25621343.0,0.0551,61.100992,81.838403,9511385.0,0.0204,56.743548,60.781724,1524956.0,2021-Q1,Large,Legal_Services_Large
2021,Q1,1.0,Philadelphia,1735 MarketBNY Mellon Center,Philadelphia_West Market_Philadelphia_1735 MarketBNY Mellon Center_1735 Market St,1735 Market St,Northeast,Philadelphia,PA,19103.0,West Market,A,45121.0,Bakerhostetler,Legal Services,Relocation,,300259,,CBD,86585586.0,17038021.0,0.196776643632117,30.6612930347293,29.048830355053,13959056.0,0.1055,31.538848,29.480847,3078965.0,0.0233,25.346954,24.818244,484368.0,2021-Q1,Large,Legal_Services_Large
2021,Q1,1.0,Washington D.C.,1717 K Street NW,Washington D.C._Central Business District_Washington_1717 K Street NW_1717 K St NW,1717 K St NW,Northeast,Washington,DC,20036.0,Central Business District,A,33178.0,Foley Hoag,Legal Services,Renewal,,1481043,Relet,CBD,,,,,,,,,,,,,,,2021-Q1,Large,Legal_Services_Large
2021,Q1,2.0,Austin,Indeed Tower,Austin_CBD_Austin_Indeed Tower_200 W 6th St,200 W 6th St,South,Austin,TX,78701.0,CBD,A,50273.0,Vinson & Elkins,Legal Services,Relocation,,10574917,New,CBD,40746879.0,9150649.0,0.224573003493102,50.901469754131,44.6055259091035,6250434.0,0.0907,53.022506,45.134082,2900215.0,0.0421,45.983642,42.806495,501748.0,2021-Q1,Large,Legal_Services_Large
2021,Q1,2.0,Chicago,,Chicago_West Loop_Chicago_NA_200 W Madison St,200 W Madison St,Midwest/Central,Chicago,IL,60606.0,West Loop,O,36112.0,Ice Miller,Legal Services,Renewal and Expansion,,53227,Relet,CBD,,,,,,,,,,,,,,,2021-Q1,Large,Legal_Services_Large
