year,quarter,monthsigned,market,building_name,building_id,address,region,city,state,zip,internal_submarket,internal_class,leasedSF,company_name,internal_industry,transaction_type,internal_market_cluster,costarID,space_type,CBD_suburban,RBA,available_space,availability_proportion,internal_class_rent,overall_rent,direct_available_space,direct_availability_proportion,direct_internal_class_rent,direct_overall_rent,sublet_available_space,sublet_availability_proportion,sublet_internal_class_rent,sublet_overall_rent,leasing,year-quarter,company_size,industry_size
2018,Q1,12.0,Manhattan,111 Nassau St,Manhattan_Financial District_New York_111 Nassau St_14 Wall St,14 Wall St,Northeast,New York,NY,10005.0,Financial District,O,3785.0,"Jay H. Tannenbaum, Esq",Legal Services,Renewal,Downtown,157164,Relet,CBD,199870492.0,20399536.0,0.102063770373868,61.391797776729,73.7398641513934,,,,,,,,,3789831.0,2018-Q1,Small,Legal_Services_Small
2018,Q1,12.0,Manhattan,The Helmsley Building,Manhattan_Grand Central_New York_The Helmsley Building_230 Park Ave,230 Park Ave,Northeast,New York,NY,10169.0,Grand Central,A,2367.0,Elvinger Sarl Pllc,Legal Services,New,Midtown,157202,Relet,CBD,244192517.0,30297130.0,0.124070673304047,82.4648014546126,73.7398641513934,,,,,,,,,5131601.0,2018-Q1,Small,Legal_Services_Small
2019,Q1,1.0,Atlanta,100 Peachtree,Atlanta_Downtown_Atlanta_100 Peachtree_100 Peachtree St NW,100 Peachtree St NW,South,Atlanta,GA,30303.0,Downtown,A,2810.0,Sheib & Associates,Legal Services,Renewal,,11716,Relet,CBD,103783385.0,21115998.0,0.203462220855487,30.0444739189956,26.6522000940237,18625950.0,0.1095,30.433347,26.925077,2490048.0,0.0146,24.534387,22.546657,2284138.0,2019-Q1,Small,Legal_Services_Small
2019,Q1,1.0,Atlanta,Piedmont Center 15,Atlanta_Buckhead_Atlanta_Piedmont Center 15_3575 Piedmont Rd NE,3575 Piedmont Rd NE,South,Atlanta,GA,30305.0,Buckhead,A,6739.0,Redmond Law,Legal Services,Renewal,,444710,,CBD,103783385.0,21115998.0,0.203462220855487,30.0444739189956,26.6522000940237,18625950.0,0.1095,30.433347,26.925077,2490048.0,0.0146,24.534387,22.546657,2284138.0,2019-Q1,Small,Legal_Services_Small
2019,Q1,1.0,Atlanta,The Grant Building,Atlanta_Downtown_Atlanta_The Grant Building_44 Broad St NW,44 Broad St NW,South,Atlanta,GA,30303.0,Downtown,O,1100.0,Habachy Law,Legal Services,Renewal,,440751,Relet,CBD,66290064.0,12085998.0,0.182319902421576,20.3851958075872,26.6522000940237,11135117.0,0.0655,20.481839,26.925077,950881.0,0.0056,19.013882,22.546657,877328.0,2019-Q1,Small,Legal_Services_Small
2019,Q1,1.0,Atlanta,,Atlanta_Central Perimeter_Atlanta_NA_47 Perimeter Ctr E,47 Perimeter Ctr E,South,Atlanta,GA,30346.0,Central Perimeter,O,3150.0,Hill & Bleiberg,Legal Services,Renewal,,437205,Relet,Suburban,66290064.0,12085998.0,0.182319902421576,20.3851958075872,26.6522000940237,11135117.0,0.0655,20.481839,26.925077,950881.0,0.0056,19.013882,22.546657,877328.0,2019-Q1,Small,Legal_Services_Small
2019,Q1,1.0,Dallas/Ft Worth,,Dallas/Ft Worth_Fort Worth CBD_Fort Worth_NA_300 Burnett St,300 Burnett St,South,Fort Worth,TX,76102.0,Fort Worth CBD,O,873.0,O'neill & Jackson,Legal Services,Renewal,,426710,,CBD,,,,,,,,,,,,,,,2019-Q1,Small,Legal_Services_Small
2019,Q1,1.0,Manhattan,111 Nassau St,Manhattan_Financial District_New York_111 Nassau St_14 Wall St,14 Wall St,Northeast,New York,NY,10005.0,Financial District,O,3785.0,"Jay H. Tannenbaum, Esq",Legal Services,Renewal,Downtown,157164,,CBD,200026077.0,19068529.0,0.095330215369869,61.4932209645596,77.8064325505542,14984686.0,0.0335,62.291501,80.505624,4083843.0,0.0091,55.958021,59.319707,3615343.0,2019-Q1,Small,Legal_Services_Small
2019,Q1,1.0,Manhattan,2933 W 30th St,Manhattan_Penn Plaza/Times Square South_New York_2933 W 30th St_29 W 30th St,29 W 30th St,Northeast,New York,NY,10001.0,Penn Plaza/Times Square South,O,6500.0,Seligson Rothman & Rothman,Legal Services,Renewal,Midtown,158039,,CBD,200026077.0,19068529.0,0.095330215369869,61.4932209645596,77.8064325505542,14984686.0,0.0335,62.291501,80.505624,4083843.0,0.0091,55.958021,59.319707,3615343.0,2019-Q1,Small,Legal_Services_Small
2019,Q1,1.0,Manhattan,The Trump Building,Manhattan_Financial District_New York_The Trump Building_40 Wall St,40 Wall St,Northeast,New York,NY,10005.0,Financial District,A,3728.0,Katz & Rychik Pc,Legal Services,New,Downtown,157026,Relet,CBD,247474127.0,28379040.0,0.114674775678671,87.4443949131549,77.8064325505542,22724341.0,0.0508,91.083837,80.505624,5654699.0,0.0126,61.429178,59.319707,5136768.0,2019-Q1,Small,Legal_Services_Small
2019,Q1,1.0,Northern New Jersey,Ironside Newark,Northern New Jersey_Urban Essex_Newark_Ironside Newark_110 Edison Pl,110 Edison Pl,Northeast,Newark,NJ,7102.0,Urban Essex,A,7296.0,Pearlman & Miranda,Legal Services,New,,10104716,New,Suburban,112387880.0,27893640.0,0.248190819152385,29.6522065171621,28.5677594132265,23531270.0,0.1615,29.654728,28.552714,4362370.0,0.0299,29.385662,28.626924,1414440.0,2019-Q1,Small,Legal_Services_Small
2019,Q1,1.0,Orange County,,Orange County_Airport Area_Irvine_NA_19000 MacArthur Blvd,19000 MacArthur Blvd,West,Irvine,CA,92612.0,Airport Area,A,3769.0,Good Wildman,Legal Services,Renewal,,279749,,Suburban,,,,,,,,,,,,,,,2019-Q1,Small,Legal_Services_Small
2019,Q1,1.0,South Florida,1 East Broward,South Florida_Downtown Fort Lauderdale_Fort Lauderdale_1 East Broward_1 E Broward Blvd,1 E Broward Blvd,South,Fort Lauderdale,FL,33301.0,Downtown Fort Lauderdale,A,1380.0,Slatkin & Reynolds,Legal Services,Renewal,Broward County,378956,Relet,CBD,51924594.0,9040750.0,0.174113060951425,38.4595131824306,33.9828125763414,7733975.0,0.075,39.300256,34.354647,1306775.0,0.0127,30.258714,28.766267,852475.0,2019-Q1,Small,Legal_Services_Small
2019,Q1,2.0,Baltimore,Emmorton Professional Center,Baltimore_Harford County_Bel Air_Emmorton Professional Center_2107-2109 Laurel Bush Rd,2107-2109 Laurel Bush Rd,Northeast,Bel Air,MD,21015.0,Harford County,O,320.0,Rob Goldman Legal Solutions,Legal Services,Renewal,North Suburbs,143910,Relet,Suburban,40390703.0,5966268.0,0.147713893467019,20.5478869756477,23.8385938980889,5715274.0,0.0694,20.593518,23.901592,250994.0,0.003,19.812714,23.045405,333096.0,2019-Q1,Small,Legal_Services_Small
2019,Q1,2.0,Chicago Suburbs,,Chicago Suburbs_East-West Corridor_Oak Brook_NA_1100 Jorie Blvd,1100 Jorie Blvd,Midwest/Central,Oak Brook,IL,60523.0,East-West Corridor,O,1344.0,Injury Care Network,Legal Services,Renewal,,204424,Relet,Suburban,46402863.0,12689128.0,0.273455713282174,19.9886766653297,24.0479540495953,11829028.0,0.1178,20.247415,24.327316,860100.0,0.0086,14.602179,16.865199,567383.0,2019-Q1,Small,Legal_Services_Small
2019,Q1,2.0,Dallas/Ft Worth,White Rock Tower,Dallas/Ft Worth_East Dallas_Dallas_White Rock Tower_6510 Abrams Rd,6510 Abrams Rd,South,Dallas,TX,75231.0,East Dallas,O,1000.0,Reagan Mclain & Hatch,Legal Services,Renewal,,409728,Relet,Suburban,,,,,,,,,,,,,,,2019-Q1,Small,Legal_Services_Small
2019,Q1,2.0,Houston,Commercial Bank Bldg,Houston_CBD_Houston_Commercial Bank Bldg_917 Franklin St,917 Franklin St,South,Houston,TX,77002.0,CBD,O,5953.0,Silverman Law Group,Legal Services,Renewal,,239801,Relet,CBD,78051358.0,18907642.0,0.242334650186744,20.3900726402736,28.8604441391147,17989257.0,0.0936,20.590089,29.477459,918385.0,0.0048,15.696653,21.462508,924674.0,2019-Q1,Small,Legal_Services_Small
2019,Q1,2.0,Houston,Cornerstone Tower,Houston_FM 1960_Houston_Cornerstone Tower_3707 FM 1960 W,3707 FM 1960 W,South,Houston,TX,77068.0,FM 1960,O,6351.0,Law Office Of Bryan Fagan,Legal Services,Renewal,,239826,,Suburban,78051358.0,18907642.0,0.242334650186744,20.3900726402736,28.8604441391147,17989257.0,0.0936,20.590089,29.477459,918385.0,0.0048,15.696653,21.462508,924674.0,2019-Q1,Small,Legal_Services_Small
2019,Q1,2.0,Houston,Memorial Office Building,Houston_Katy Freeway/Energy Corridor_Houston_Memorial Office Building_9432 Katy Fwy,9432 Katy Fwy,South,Houston,TX,77055.0,Katy Freeway/Energy Corridor,O,4000.0,Coopers Jackson & Boanerges,Legal Services,Renewal,,239940,,Suburban,78051358.0,18907642.0,0.242334650186744,20.3900726402736,28.8604441391147,17989257.0,0.0936,20.590089,29.477459,918385.0,0.0048,15.696653,21.462508,924674.0,2019-Q1,Small,Legal_Services_Small
2019,Q1,2.0,Houston,,Houston_Nasa/Clear Lake_Houston_NA_14200 Gulf Fwy,14200 Gulf Fwy,South,Houston,TX,77034.0,Nasa/Clear Lake,O,786.0,James William Freyer,Legal Services,Renewal,,619974,,Suburban,78051358.0,18907642.0,0.242334650186744,20.3900726402736,28.8604441391147,17989257.0,0.0936,20.590089,29.477459,918385.0,0.0048,15.696653,21.462508,924674.0,2019-Q1,Small,Legal_Services_Small
2019,Q1,2.0,Manhattan,839857 Third Ave,Manhattan_East Side / UN_New York_839857 Third Ave_845 Third Ave,845 Third Ave,Northeast,New York,NY,10022.0,East Side / UN,O,10000.0,Ostrolenk Faber,Legal Services,Relocation,Midtown,157482,Sublet,CBD,200026077.0,19068529.0,0.095330215369869,61.4932209645596,77.8064325505542,14984686.0,0.0335,62.291501,80.505624,4083843.0,0.0091,55.958021,59.319707,3615343.0,2019-Q1,Small,Legal_Services_Small
2019,Q1,2.0,Orange County,,Orange County_Airport Area_Irvine_NA_18401 Von Karman Ave,18401 Von Karman Ave,West,Irvine,CA,92612.0,Airport Area,A,2686.0,Raines Feldman,Legal Services,Renewal,,279725,Relet,Suburban,,,,,,,,,,,,,,,2019-Q1,Small,Legal_Services_Small
2019,Q1,2.0,Phoenix,Northsight Financial Center,Phoenix_Scottsdale/Airpark_Scottsdale_Northsight Financial Center_14500 N Northsight Blvd,14500 N Northsight Blvd,West,Scottsdale,AZ,85260.0,Scottsdale/Airpark,A,1829.0,Ramos Law Firm,Legal Services,Renewal,Scottsdale,362222,,Suburban,46830789.0,8860390.0,0.189200100814018,31.2070605575968,27.1450678845661,7725833.0,0.0751,31.458461,27.238099,1134557.0,0.011,28.778636,24.967202,839180.0,2019-Q1,Small,Legal_Services_Small
2019,Q1,2.0,Seattle,520 Pike,Seattle_Seattle CBD_Seattle_520 Pike_520 Pike St,520 Pike St,West,Seattle,WA,98101.0,Seattle CBD,A,10000.0,Jackson Lewis,Legal Services,Renewal,,470584,Sublet,CBD,60747381.0,7121956.0,0.117238897920554,46.2745478453849,37.8067896658961,5958218.0,0.0529,46.938154,38.2549,1163738.0,0.0103,40.870563,34.635552,1000872.0,2019-Q1,Small,Legal_Services_Small
2019,Q1,3.0,Nashville,810 Broadway,Nashville_Downtown_Nashville_810 Broadway_810 Broadway,810 Broadway,South,Nashville,TN,37203.0,Downtown,O,10691.0,Morgan & Morgan,Legal Services,TBD,CBD,810482,,CBD,22248695.0,2335085.0,0.104953796166472,25.6578067680971,28.3170314080333,2076429.0,0.0478,26.112037,28.890301,258656.0,0.006,23.209509,23.717317,235930.0,2019-Q1,Small,Legal_Services_Small
2019,Q1,12.0,Austin,Barton Oaks Plaza II,Austin_South_Austin_Barton Oaks Plaza II_901 S MoPac Expy,901 S MoPac Expy,South,Austin,TX,78746.0,South,A,1500.0,Mclean & Howard,Legal Services,Renewal,,591139,Relet,Suburban,38276350.0,4087849.0,0.106798297120807,40.5931219204743,36.0102238858244,3049790.0,0.0461,42.619435,37.608619,1038059.0,0.0157,32.180363,29.095115,2015649.0,2019-Q1,Small,Legal_Services_Small
2019,Q1,12.0,Dallas/Ft Worth,Stone Tower,Dallas/Ft Worth_North Dallas Corridor_Dallas_Stone Tower_13760 Noel Rd,13760 Noel Rd,South,Dallas,TX,75240.0,North Dallas Corridor,A,1800.0,Letteer & Mock,Legal Services,Renewal,,409979,Relet,Suburban,,,,,,,,,,,,,,,2019-Q1,Small,Legal_Services_Small
2019,Q1,12.0,Denver,,Denver_Boulder County_Longmont_NA_1707 N Main St,1707 N Main St,Midwest/Central,Longmont,CO,80501.0,Boulder County,O,1391.0,Bendelow Law Office,Legal Services,Renewal,Greater Boulder,544188,,Suburban,,,,,,,,,,,,,,,2019-Q1,Small,Legal_Services_Small
2019,Q1,12.0,Washington D.C.,,Washington D.C._Uptown_Washington_NA_2233 Wisconsin Ave NW,2233 Wisconsin Ave NW,Northeast,Washington,DC,20007.0,Uptown,O,2178.0,Gray Miller Persh,Legal Services,New,,129541,Relet,CBD,,,,,,,,,,,,,,,2019-Q1,Small,Legal_Services_Small
2019,Q1,,Denver,Harlequin Plaza,Denver_Southeast_Greenwood Village_Harlequin Plaza_7600 E Orchard Rd,7600 E Orchard Rd,Midwest/Central,Greenwood Village,CO,80111.0,Southeast,O,11296.0,Holmes Murphy And Associates,Legal Services,,,393224,,Suburban,,,,,,,,,,,,,,,2019-Q1,Small,Legal_Services_Small
2019,Q1,,Denver,Tower I,Denver_Colorado Blvd / I-25_Denver_Tower I_2000 S Colorado Blvd,2000 S Colorado Blvd,Midwest/Central,Denver,CO,80222.0,Colorado Blvd / I-25,A,11078.0,"Whitcomb, Selinksy, Mcauliffe Pc",Legal Services,,,393850,,Suburban,,,,,,,,,,,,,,,2019-Q1,Small,Legal_Services_Small
2019,Q1,,South Florida,Miami Tower,South Florida_Downtown Miami_Miami_Miami Tower_100 SE 2nd St,100 SE 2nd St,South,Miami,FL,33131.0,Downtown Miami,A,7441.0,Wilson Elser Moskowitz Edelman & Dicker,Legal Services,Renewal,Miami-Dade County,379484,,CBD,51924594.0,9040750.0,0.174113060951425,38.4595131824306,33.9828125763414,7733975.0,0.075,39.300256,34.354647,1306775.0,0.0127,30.258714,28.766267,852475.0,2019-Q1,Small,Legal_Services_Small
2019,Q1,,Tampa,Plaza Tower,Tampa_St. Petersburg CBD_Saint Petersburg_Plaza Tower_111 2nd Ave NE,111 2nd Ave NE,South,Saint Petersburg,FL,33701.0,St. Petersburg CBD,O,11146.0,Morgan & Morgan,Legal Services,,,382124,,CBD,28107216.0,4472578.0,0.159125613863714,21.1302764512241,24.916071088391,4118652.0,0.0808,21.254391,25.187369,353926.0,0.0069,19.399239,20.982015,579947.0,2019-Q1,Small,Legal_Services_Small
2019,Q1,,Tampa,Wells Fargo Center,Tampa_Tampa CBD_Tampa_Wells Fargo Center_100 S Ashley Dr,100 S Ashley Dr,South,Tampa,FL,33602.0,Tampa CBD,A,2048.0,Epiq,Legal Services,,Hillsborough,86081,,CBD,22886282.0,2840470.0,0.124112339435475,30.9463963952034,24.916071088391,2329872.0,0.0457,31.410881,25.187369,510598.0,0.01,23.760098,20.982015,492660.0,2019-Q1,Small,Legal_Services_Small
2020,Q1,1.0,Atlanta,One Ameris Center,Atlanta_Buckhead_Atlanta_One Ameris Center_3490 Piedmont Rd NE,3490 Piedmont Rd NE,South,Atlanta,GA,30305.0,Buckhead,A,2376.0,Wilbanks & Gouinlock,Legal Services,New,,113057,Relet,CBD,105577953.0,22541307.0,0.213503921599995,32.0689922065689,28.7401750024582,20169508.0,0.1171,32.781162,29.233707,2371799.0,0.0138,24.174635,22.945356,1124586.0,2020-Q1,Small,Legal_Services_Small
2020,Q1,1.0,Atlanta,Two Premier Plaza,Atlanta_Central Perimeter_Atlanta_Two Premier Plaza_5607 Glenridge Dr NE,5607 Glenridge Dr NE,South,Atlanta,GA,30342.0,Central Perimeter,A,1484.0,"Watkins, Lourie, Roll & Chance, P.c",Legal Services,New,,441782,Relet,Suburban,105577953.0,22541307.0,0.213503921599995,32.0689922065689,28.7401750024582,20169508.0,0.1171,32.781162,29.233707,2371799.0,0.0138,24.174635,22.945356,1124586.0,2020-Q1,Small,Legal_Services_Small
2020,Q1,1.0,Dallas/Ft Worth,Preston Grove I,Dallas/Ft Worth_North Dallas Corridor_Dallas_Preston Grove I_15150 Preston Rd,15150 Preston Rd,South,Dallas,TX,75248.0,North Dallas Corridor,O,2987.0,Mccue Pauley And Associates Pc,Legal Services,Renewal,,409445,,Suburban,,,,,,,,,,,,,,,2020-Q1,Small,Legal_Services_Small
2020,Q1,1.0,Manhattan,Eleven X,Manhattan_Times Square_New York_Eleven X_11 Times Sq,11 Times Sq,Northeast,New York,NY,10036.0,Times Square,A,8191.0,Chiesa Shahinian & Giantomasi,Legal Services,New,Midtown,528683,New,CBD,255216822.0,31291531.0,0.122607635165992,92.6380026344563,83.8847548747138,23941023.0,0.0527,98.84933,88.102305,7350508.0,0.0162,65.565136,64.078923,4652325.0,2020-Q1,Small,Legal_Services_Small
2020,Q1,1.0,Philadelphia,Two Commerce Square,Philadelphia_West Market_Philadelphia_Two Commerce Square_2001 Market St,2001 Market St,Northeast,Philadelphia,PA,19103.0,West Market,A,9977.0,Mccormick & Priore,Legal Services,New,,300261,Relet,CBD,86585586.0,13425040.0,0.155049363528013,30.5488601805556,28.7381247550145,11233452.0,0.0849,31.281059,29.077355,2191588.0,0.0166,25.414536,24.390503,1512348.0,2020-Q1,Small,Legal_Services_Small
2020,Q1,1.0,Southern Maryland,Bethesda Office Center,Southern Maryland_Bethesda / Chevy Chase_Bethesda_Bethesda Office Center_4520 East West Hwy,4520 East West Hwy,Northeast,Bethesda,MD,20814.0,Bethesda / Chevy Chase,O,9348.0,Handler & Levine,Legal Services,Renewal,,6162617,Relet,Suburban,,,,,,,,,,,,,,,2020-Q1,Small,Legal_Services_Small
2020,Q1,1.0,Washington D.C.,The Hub,Washington D.C._Central Business District_Washington_The Hub_1615 L St NW,1615 L St NW,Northeast,Washington,DC,20036.0,Central Business District,A,2000.0,Musolino & Dessel,Legal Services,Renewal,,121296,,CBD,,,,,,,,,,,,,,,2020-Q1,Small,Legal_Services_Small
2020,Q1,2.0,Austin,515 Congress,Austin_CBD_Austin_515 Congress_515 Congress Ave,515 Congress Ave,South,Austin,TX,78701.0,CBD,A,4762.0,Dechert,Legal Services,New,,591276,Relet,CBD,39304932.0,5924551.0,0.150733017423869,42.9457834129837,39.3397592012557,4893966.0,0.0726,43.139917,39.859706,1030585.0,0.0153,41.947034,36.341803,1042494.0,2020-Q1,Small,Legal_Services_Small
