year,quarter,monthsigned,market,building_name,building_id,address,region,city,state,zip,internal_submarket,internal_class,leasedSF,company_name,internal_industry,transaction_type,internal_market_cluster,costarID,space_type,CBD_suburban,RBA,available_space,availability_proportion,internal_class_rent,overall_rent,direct_available_space,direct_availability_proportion,direct_internal_class_rent,direct_overall_rent,sublet_available_space,sublet_availability_proportion,sublet_internal_class_rent,sublet_overall_rent,leasing,year-quarter,company_size,industry_size
2018,Q1,2.0,Dallas/Ft Worth,Three Metro Square  Building D,Dallas/Ft Worth_LBJ_Dallas_Three Metro Square  Building D_12100 Ford Rd,12100 Ford Rd,South,Dallas,TX,75234.0,LBJ,O,500.0,Goosehead Insurance,Financial Services and Insurance,Renewal,,428895,,Suburban,,,,,,,,,,,,,,,2018-Q1,Small,Financial_Services_and_Insurance_Small
2018,Q1,2.0,Denver,50 S Steele,Denver_Cherry Creek_Denver_50 S Steele_50 S Steele St,50 S Steele St,Midwest/Central,Denver,CO,80209.0,Cherry Creek,O,722.0,Stanford Ventures,Financial Services and Insurance,Renewal,,393542,,CBD,,,,,,,,,,,,,,,2018-Q1,Small,Financial_Services_and_Insurance_Small
2018,Q1,2.0,Houston,Park Laureate,Houston_Katy Freeway/Energy Corridor_Houston_Park Laureate_10000 Memorial Dr,10000 Memorial Dr,South,Houston,TX,77024.0,Katy Freeway/Energy Corridor,A,4361.0,Employee Benefit Systems,Financial Services and Insurance,Renewal,,239042,Relet,Suburban,113376552.0,32500251.0,0.286657606239428,32.105381160916,27.9231235500487,,,,,,,,,2103443.0,2018-Q1,Small,Financial_Services_and_Insurance_Small
2018,Q1,2.0,Houston,,Houston_West Loop/Galleria_Houston_NA_510 Bering Dr,510 Bering Dr,South,Houston,TX,77057.0,West Loop/Galleria,O,1000.0,Pin Oak Investment Advisors,Financial Services and Insurance,Renewal,,239741,,Suburban,78051358.0,19007505.0,0.243614569976404,21.0308229409962,27.9231235500487,,,,,,,,,968423.0,2018-Q1,Small,Financial_Services_and_Insurance_Small
2018,Q1,2.0,Manhattan,410 E 53rd St,Manhattan_Plaza South_New York_410 E 53rd St_10 E 53rd St,10 E 53rd St,Northeast,New York,NY,10022.0,Plaza South,A,8925.0,Altaris Capital,Financial Services and Insurance,New,Midtown,157157,Relet,CBD,244192517.0,30297130.0,0.124070673304047,82.4648014546126,73.7398641513934,,,,,,,,,5131601.0,2018-Q1,Small,Financial_Services_and_Insurance_Small
2018,Q1,2.0,Manhattan,410 Park Avenue,Manhattan_Plaza North_New York_410 Park Avenue_410 Park Ave,410 Park Ave,Northeast,New York,NY,10022.0,Plaza North,A,4104.0,Jacobson Family Investments,Financial Services and Insurance,New,Midtown,157475,Relet,CBD,244192517.0,30297130.0,0.124070673304047,82.4648014546126,73.7398641513934,,,,,,,,,5131601.0,2018-Q1,Small,Financial_Services_and_Insurance_Small
2018,Q1,2.0,Manhattan,412 W 15th St,Manhattan_Chelsea_New York_412 W 15th St_412 W 15th St,412 W 15th St,Northeast,New York,NY,10011.0,Chelsea,A,6092.0,Kimmeridge Energy,Financial Services and Insurance,Relocation,Midtown South,9566321,Relet,CBD,244192517.0,30297130.0,0.124070673304047,82.4648014546126,73.7398641513934,,,,,,,,,5131601.0,2018-Q1,Small,Financial_Services_and_Insurance_Small
2018,Q1,2.0,Manhattan,510 Madison,Manhattan_Plaza South_New York_510 Madison_510 Madison Ave,510 Madison Ave,Northeast,New York,NY,10022.0,Plaza South,A,5000.0,Point 72 Asset Management,Financial Services and Insurance,Renewal,Midtown,5822182,Relet,CBD,244192517.0,30297130.0,0.124070673304047,82.4648014546126,73.7398641513934,,,,,,,,,5131601.0,2018-Q1,Small,Financial_Services_and_Insurance_Small
2018,Q1,2.0,Manhattan,510 Madison,Manhattan_Plaza South_New York_510 Madison_510 Madison Ave,510 Madison Ave,Northeast,New York,NY,10022.0,Plaza South,A,11500.0,Varde Partners,Financial Services and Insurance,Expansion,Midtown,5822182,Relet,CBD,244192517.0,30297130.0,0.124070673304047,82.4648014546126,73.7398641513934,,,,,,,,,5131601.0,2018-Q1,Small,Financial_Services_and_Insurance_Small
2018,Q1,2.0,Manhattan,5759 W 53rd St,Manhattan_Plaza South_New York_5759 W 53rd St_1330 Avenue of the Americas,1330 Avenue of the Americas,Northeast,New York,NY,10019.0,Plaza South,A,5172.0,Partners Capital,Financial Services and Insurance,Relocation,Midtown,157131,Relet,CBD,244192517.0,30297130.0,0.124070673304047,82.4648014546126,73.7398641513934,,,,,,,,,5131601.0,2018-Q1,Small,Financial_Services_and_Insurance_Small
2018,Q1,2.0,Manhattan,Carnegie Hall Tower,Manhattan_Columbus Circle_New York_Carnegie Hall Tower_152 W 57th St,152 W 57th St,Northeast,New York,NY,10019.0,Columbus Circle,A,3200.0,Stonehenge Capital,Financial Services and Insurance,Renewal,Midtown,157029,Relet,CBD,244192517.0,30297130.0,0.124070673304047,82.4648014546126,73.7398641513934,,,,,,,,,5131601.0,2018-Q1,Small,Financial_Services_and_Insurance_Small
2018,Q1,2.0,Manhattan,Grand Central District Tower,Manhattan_Grand Central_New York_Grand Central District Tower_747 Third Ave,747 Third Ave,Northeast,New York,NY,10017.0,Grand Central,O,11219.0,Dfg Investment Advvisors,Financial Services and Insurance,TBD,Midtown,157160,Sublet,CBD,199870492.0,20399536.0,0.102063770373868,61.391797776729,73.7398641513934,,,,,,,,,3789831.0,2018-Q1,Small,Financial_Services_and_Insurance_Small
2018,Q1,2.0,Manhattan,One Rockefeller Plaza,Manhattan_Plaza South_New York_One Rockefeller Plaza_1 Rockefeller Plaza,1 Rockefeller Plaza,Northeast,New York,NY,10020.0,Plaza South,A,8945.0,Old Republic Insurance,Financial Services and Insurance,New,Midtown,52929,Relet,CBD,244192517.0,30297130.0,0.124070673304047,82.4648014546126,73.7398641513934,,,,,,,,,5131601.0,2018-Q1,Small,Financial_Services_and_Insurance_Small
2018,Q1,2.0,Manhattan,,Manhattan_Hudson Square_New York_NA_129-131 Varick St,129-131 Varick St,Northeast,New York,NY,10013.0,Hudson Square,O,900.0,Dorilton Capital,Financial Services and Insurance,New,Midtown South,158188,Relet,CBD,199870492.0,20399536.0,0.102063770373868,61.391797776729,73.7398641513934,,,,,,,,,3789831.0,2018-Q1,Small,Financial_Services_and_Insurance_Small
2018,Q1,2.0,Northern New Jersey,30 Montgomery,Northern New Jersey_Waterfront_Jersey City_30 Montgomery_30 Montgomery St,30 Montgomery St,Northeast,Jersey City,NJ,7302.0,Waterfront,A,9758.0,Imperial Pfs,Financial Services and Insurance,New,,166340,Relet,CBD,112490880.0,29831785.0,0.265192920528313,28.4729600568076,27.2761286212903,,,,,,,,,1005114.0,2018-Q1,Small,Financial_Services_and_Insurance_Small
2018,Q1,2.0,Salt Lake City,The World Trade Center,Salt Lake City_CBD_Salt Lake City_The World Trade Center_60 E South Temple,60 E South Temple,West,Salt Lake City,UT,84111.0,CBD,A,8739.0,Ameriprise Financial,Financial Services and Insurance,TBD,,1059101,,CBD,20101852.0,2511868.0,0.124957043758953,29.061694654093,24.9947754999137,,,,,,,,,186939.0,2018-Q1,Small,Financial_Services_and_Insurance_Small
2018,Q1,2.0,San Diego,Highlands Corporate Center,San Diego_Del Mar Hts/Carmel Valley_San Diego_Highlands Corporate Center_12730 High Bluff Dr,12730 High Bluff Dr,West,San Diego,CA,92130.0,Del Mar Hts/Carmel Valley,A,10122.0,Intensity,Financial Services and Insurance,Renewal,,313336,Relet,Suburban,30551450.0,4923858.0,0.161166098499417,36.5331251563644,32.6194613367055,,,,,,,,,661104.0,2018-Q1,Small,Financial_Services_and_Insurance_Small
2018,Q1,2.0,San Francisco,650 California,San Francisco_Financial District North_San Francisco_650 California_650 California St,650 California St,West,San Francisco,CA,94108.0,Financial District North,A,7527.0,Reflow,Financial Services and Insurance,New,,45293,Relet,CBD,44952535.0,4245116.0,0.0944355195986166,68.8091479767104,67.0997658941117,,,,,,,,,1147511.0,2018-Q1,Small,Financial_Services_and_Insurance_Small
2018,Q1,2.0,South Florida,Oakbrook Center East Tower,South Florida_North Palm Beach_Palm Beach Gardens_Oakbrook Center East Tower_11770 US Highway 1,11770 US Highway 1,South,Palm Beach Gardens,FL,33408.0,North Palm Beach,A,1443.0,Hilltop Securities,Financial Services and Insurance,Renewal,Palm Beach County,381232,,Suburban,51568556.0,8778332.0,0.17022644574341,37.4429386432953,32.8268385375392,,,,,,,,,610763.0,2018-Q1,Small,Financial_Services_and_Insurance_Small
2018,Q1,2.0,Washington D.C.,,Washington D.C._Central Business District_Washington_NA_800 Connecticut Ave NW,800 Connecticut Ave NW,Northeast,Washington,DC,20006.0,Central Business District,A,10612.0,Alliancebernstein,Financial Services and Insurance,Renewal,,129842,,CBD,,,,,,,,,,,,,,,2018-Q1,Small,Financial_Services_and_Insurance_Small
2018,Q1,3.0,Manhattan,3143 E 49th St,Manhattan_Plaza South_New York_3143 E 49th St_437 Madison Ave,437 Madison Ave,Northeast,New York,NY,10022.0,Plaza South,A,7206.0,Wells Fargo,Financial Services and Insurance,Renewal,Midtown,157135,,CBD,244192517.0,30297130.0,0.124070673304047,82.4648014546126,73.7398641513934,,,,,,,,,5131601.0,2018-Q1,Small,Financial_Services_and_Insurance_Small
2018,Q1,3.0,Manhattan,412 W 15th St,Manhattan_Chelsea_New York_412 W 15th St_412 W 15th St,412 W 15th St,Northeast,New York,NY,10011.0,Chelsea,A,9830.0,Tikehau Capital,Financial Services and Insurance,New,Midtown South,9566321,Relet,CBD,244192517.0,30297130.0,0.124070673304047,82.4648014546126,73.7398641513934,,,,,,,,,5131601.0,2018-Q1,Small,Financial_Services_and_Insurance_Small
2018,Q1,3.0,Manhattan,,Manhattan_East Side / UN_New York_NA_800 Third Ave,800 Third Ave,Northeast,New York,NY,10022.0,East Side / UN,A,4700.0,Peter Kimmelman Asset Management,Financial Services and Insurance,TBD,Midtown,157144,Sublet,CBD,244192517.0,30297130.0,0.124070673304047,82.4648014546126,73.7398641513934,,,,,,,,,5131601.0,2018-Q1,Small,Financial_Services_and_Insurance_Small
2018,Q1,3.0,Philadelphia,130 S Juniper St,Philadelphia_East Market_Philadelphia_130 S Juniper St_123 S Broad St,123 S Broad St,Northeast,Philadelphia,PA,19109.0,East Market,O,1.0,Neumann Finance,Financial Services and Insurance,New,,87310,Relet,CBD,45525612.0,8339192.0,0.183175835176032,22.9651678923282,25.8579951214435,,,,,,,,,516131.0,2018-Q1,Small,Financial_Services_and_Insurance_Small
2018,Q1,12.0,Atlanta,Gwinnett Commerce Center,Atlanta_Northeast_Duluth_Gwinnett Commerce Center_3700 Crestwood Pky NW,3700 Crestwood Pky NW,South,Duluth,GA,30096.0,Northeast,A,1000.0,Hanmi Bank,Financial Services and Insurance,Renewal,,446191,Relet,Suburban,101140416.0,20239067.0,0.200108599513769,27.6558911686799,24.3456893335581,,,,,,,,,1205126.0,2018-Q1,Small,Financial_Services_and_Insurance_Small
2018,Q1,12.0,Chicago,,Chicago_West Loop_Chicago_NA_200 W Madison St,200 W Madison St,Midwest/Central,Chicago,IL,60606.0,West Loop,O,4529.0,"Jordan,Knauff &",Financial Services and Insurance,Renewal,,53227,Relet,CBD,,,,,,,,,,,,,,,2018-Q1,Small,Financial_Services_and_Insurance_Small
2018,Q1,12.0,Chicago Suburbs,Woodfield Financial Centre I,Chicago Suburbs_Northwest Corridor_Schaumburg_Woodfield Financial Centre I_1375 E Woodfield Rd,1375 E Woodfield Rd,Midwest/Central,Schaumburg,IL,60173.0,Northwest Corridor,A,3699.0,Ameriprise Financial,Financial Services and Insurance,Renewal,,144582,Relet,Suburban,54362692.0,14511067.0,0.26693061852051,26.3269727942067,23.1447656290899,,,,,,,,,645808.0,2018-Q1,Small,Financial_Services_and_Insurance_Small
2018,Q1,12.0,Dallas/Ft Worth,Preston Commons West Tower,Dallas/Ft Worth_Preston Center_Dallas_Preston Commons West Tower_8117 Preston Rd,8117 Preston Rd,South,Dallas,TX,75225.0,Preston Center,A,1035.0,Edward Jones,Financial Services and Insurance,New,,410038,Relet,Suburban,,,,,,,,,,,,,,,2018-Q1,Small,Financial_Services_and_Insurance_Small
2018,Q1,12.0,Denver,Diamond Hill Bldg C,Denver_West_Denver_Diamond Hill Bldg C_2460 W 26th Ave,2460 W 26th Ave,Midwest/Central,Denver,CO,80211.0,West,O,3934.0,Amerifirst Financial,Financial Services and Insurance,New,,401215,Relet,Suburban,,,,,,,,,,,,,,,2018-Q1,Small,Financial_Services_and_Insurance_Small
2018,Q1,12.0,Houston,Lyric Tower,Houston_CBD_Houston_Lyric Tower_440 Louisiana St,440 Louisiana St,South,Houston,TX,77002.0,CBD,O,3875.0,Energy Net,Financial Services and Insurance,Renewal,,233964,,CBD,78051358.0,19007505.0,0.243614569976404,21.0308229409962,27.9231235500487,,,,,,,,,968423.0,2018-Q1,Small,Financial_Services_and_Insurance_Small
2018,Q1,12.0,Manhattan,145147 E 57th St,Manhattan_East Side / UN_New York_145147 E 57th St_145 E 57th St,145 E 57th St,Northeast,New York,NY,10022.0,East Side / UN,O,2650.0,Speyside Equity,Financial Services and Insurance,Relocation,Midtown,157951,Relet,CBD,199870492.0,20399536.0,0.102063770373868,61.391797776729,73.7398641513934,,,,,,,,,3789831.0,2018-Q1,Small,Financial_Services_and_Insurance_Small
2018,Q1,12.0,Northern Virginia,,Northern Virginia_Tysons Corner_McLean_NA_7900 Westpark Dr,7900 Westpark Dr,Northeast,McLean,VA,22102.0,Tysons Corner,A,2106.0,Jordan Park,Financial Services and Insurance,New,Fairfax County,135420,Relet,Suburban,98172791.0,21540326.0,0.219412382805741,33.6637973930237,31.8378869259619,,,,,,,,,3476628.0,2018-Q1,Small,Financial_Services_and_Insurance_Small
2018,Q1,12.0,Philadelphia,Three Penn Center,Philadelphia_West Market_Philadelphia_Three Penn Center_1515 Market St,1515 Market St,Northeast,Philadelphia,PA,19102.0,West Market,A,2656.0,Loan Depot,Financial Services and Insurance,New,,300193,Sublet,CBD,85439454.0,14687541.0,0.17190583872411,27.5773441256297,25.8579951214435,,,,,,,,,1385237.0,2018-Q1,Small,Financial_Services_and_Insurance_Small
2018,Q1,12.0,Phoenix,Southern Executive Center,Phoenix_Superstition Corridor_Mesa_Southern Executive Center_931 E Southern Ave,931 E Southern Ave,West,Mesa,AZ,85204.0,Superstition Corridor,O,800.0,Farmers Insurance,Financial Services and Insurance,New,East Valley,225260,Relet,Suburban,55308218.0,9939404.0,0.179858641450204,23.0715670263072,25.6041175714586,,,,,,,,,502442.0,2018-Q1,Small,Financial_Services_and_Insurance_Small
2018,Q1,12.0,Seattle,Lincoln Square South Tower,Seattle_Bellevue CBD_Bellevue_Lincoln Square South Tower_500 Bellevue Way NE,500 Bellevue Way NE,West,Bellevue,WA,98004.0,Bellevue CBD,A,5231.0,Fortress Group,Financial Services and Insurance,New,,5545199,Relet,CBD,59853980.0,4721407.0,0.0788820893781834,41.5991786346942,32.1894025981061,,,,,,,,,1332616.0,2018-Q1,Small,Financial_Services_and_Insurance_Small
2018,Q1,12.0,South Florida,Lost Tree Village Financial Center,South Florida_North Palm Beach_Palm Beach Gardens_Lost Tree Village Financial Center_11300 US Highway 1,11300 US Highway 1,South,Palm Beach Gardens,FL,33408.0,North Palm Beach,O,5099.0,Lowry Research,Financial Services and Insurance,Renewal,Palm Beach County,381731,Relet,Suburban,50893104.0,7819149.0,0.153638673718938,27.755344208609,32.8268385375392,,,,,,,,,603367.0,2018-Q1,Small,Financial_Services_and_Insurance_Small
2018,Q1,12.0,South Florida,PGA Financial Plaza,South Florida_North Palm Beach_palm beach gardens_PGA Financial Plaza_3399 PGA Blvd,3399 PGA Blvd,South,palm beach gardens,FL,33410.0,North Palm Beach,A,3327.0,Raymond James & Associates,Financial Services and Insurance,New,Palm Beach County,381161,Relet,Suburban,51568556.0,8778332.0,0.17022644574341,37.4429386432953,32.8268385375392,,,,,,,,,610763.0,2018-Q1,Small,Financial_Services_and_Insurance_Small
2018,Q1,12.0,South Florida,PGA Financial Plaza,South Florida_North Palm Beach_palm beach gardens_PGA Financial Plaza_3399 PGA Blvd,3399 PGA Blvd,South,palm beach gardens,FL,33410.0,North Palm Beach,A,7763.0,Raymond James & Associates,Financial Services and Insurance,Renewal,Palm Beach County,381161,Relet,Suburban,51568556.0,8778332.0,0.17022644574341,37.4429386432953,32.8268385375392,,,,,,,,,610763.0,2018-Q1,Small,Financial_Services_and_Insurance_Small
